160	46	191	9	(13,6),(91,14),(118,12),(175,20),(190,19),(289,16),(468,7),(597,5),(781,20)
163	47	187	4	(112,19),(122,15),(267,18),(309,20)
165	48	246	7	(8,5),(112,15),(247,10),(488,10),(513,7),(668,7),(745,15)
166	49	110	4	(89,10),(168,14),(204,10),(222,19)
168	50	267	9	(22,12),(150,10),(282,17),(317,5),(480,6),(590,16),(674,15),(751,20),(796,17)
173	51	78	2	(3,7),(9,5)
179	52	39	9	(18,7),(25,9),(33,15),(59,10),(97,8),(129,17),(166,20),(174,11),(187,19)
186	53	22	10	(6,13),(17,10),(30,7),(51,5),(73,15),(84,6),(92,17),(105,6),(109,8),(116,15)
186	54	290	8	(16,6),(63,10),(158,10),(297,5),(554,17),(570,16),(845,7),(989,7)
192	55	238	7	(3,19),(220,15),(263,16),(291,12),(330,5),(383,6),(511,20)
199	56	47	3	(32,5),(42,6),(82,12)
202	57	237	3	(29,9),(65,19),(218,17)
208	58	218	0	
209	59	193	8	(136,8),(184,7),(261,15),(307,19),(381,8),(432,17),(552,18),(680,17)
210	60	152	1	(150,18)
214	61	72	2	(59,20),(100,17)
221	62	232	6	(209,12),(244,11),(304,10),(353,5),(399,14),(424,8)
224	63	270	0	
231	64	152	5	(105,6),(129,7),(234,10),(331,16),(468,6)
236	65	34	3	(19,15),(32,7),(50,6)
237	66	193	10	(48,13),(93,16),(281,17),(281,14),(426,6),(534,5),(658,17),(750,12),(840,13),(976,5)
237	67	291	9	(241,7),(359,8),(455,18),(666,6),(835,17),(968,12),(1011,19),(1075,5),(1320,14)
239	68	30	9	(18,14),(26,7),(50,11),(53,11),(62,20),(65,12),(68,19),(90,19),(107,10)
245	69	245	2	(84,6),(172,10)
246	70	14	1	(11,16)
252	71	193	2	(144,16),(213,15)
256	72	66	5	(58,14),(79,18),(90,19),(151,12),(195,18)
263	73	276	10	(273,20),(421,7),(606,15),(620,10),(627,5),(887,8),(1076,11),(1322,9),(1368,19),(1529,12)
265	74	64	5	(45,6),(100,6),(115,12),(154,15),(182,10)
267	75	247	0	
268	76	224	5	(135,6),(333,16),(530,15),(724,5),(750,13)
274	77	119	8	(34,5),(101,6),(166,12),(281,9),(396,11),(484,19),(597,8),(662,7)
275	78	198	2	(191,19),(377,7)
277	79	284	8	(152,13),(179,6),(374,6),(475,19),(639,20),(753,6),(850,8),(944,12)
281	80	287	6	(106,10),(176,13),(387,16),(435,13),(598,18),(637,8)
284	81	180	7	(9,16),(102,6),(249,11),(281,5),(457,6),(551,16),(628,17)
284	82	136	5	(102,13),(168,19),(218,13),(219,20),(335,15)
291	83	295	3	(4,8),(13,12),(261,16)
294	84	41	9	(38,16),(69,16),(75,10),(82,14),(82,13),(107,16),(138,15),(162,12),(185,15)
296	85	229	0	
298	86	164	3	(139,8),(182,11),(321,7)
300	87	25	2	(24,17),(39,10)
306	88	158	7	(139,13),(269,7),(272,11),(387,13),(413,9),(492,9),(628,14)
309	89	295	5	(39,16),(208,15),(443,8),(505,15),(776,10)
313	90	48	0	
320	91	43	0	
326	92	280	9	(23,17),(246,11),(314,17),(354,19),(450,6),(519,12),(741,11),(905,11),(1178,20)
332	93	194	7	(149,8),(154,10),(184,14),(246,13),(299,19),(456,19),(610,8)
337	94	33	9	(27,13),(59,20),(75,11),(101,16),(123,16),(127,5),(128,13),(140,11),(162,19)
343	95	11	10	(1,16),(5,5),(5,15),(9,11),(14,17),(20,17),(22,14),(26,14),(35,16),(45,5)
347	96	185	3	(46,20),(76,5),(244,6)
348	97	89	6	(7,14),(33,10),(115,10),(129,15),(134,20),(211,12)
355	98	200	3	(97,13),(139,7),(302,9)
355	99	232	6	(78,13),(222,18),(233,14),(347,19),(377,6),(385,5)
361	100	223	10	(166,11),(349,7),(567,18),(777,5),(940,12),(1030,13),(1117,20),(1177,6),(1183,14),(1390,5)
363	101	283	4	(122,18),(399,12),(544,15),(751,6)
366	102	12	8	(9,9),(17,13),(20,9),(27,18),(34,17),(38,17),(50,19),(50,20)
366	103	277	1	(3,18)
369	104	275	10	(32,10),(295,9),(466,5),(614,20),(736,14),(921,9),(1006,6),(1082,6),(1122,15),(1299,20)
370	105	191	1	(161,8)
370	106	67	6	(54,10),(75,7),(80,15),(105,10),(131,11),(147,20)
370	107	263	4	(4,19),(38,12),(155,19),(170,6)
377	108	191	1	(132,8)
378	109	60	8	(58,9),(115,17),(121,16),(131,10),(150,19),(170,17),(220,12),(251,5)
381	110	248	6	(152,8),(167,16),(342,18),(518,11),(627,11),(871,10)
384	111	233	0	
388	112	56	6	(34,13),(56,8),(61,8),(66,11),(118,15),(147,16)
390	113	18	3	(5,7),(23,9),(29,8)
395	114	151	8	(137,19),(160,18),(267,6),(282,16),(283,19),(313,6),(333,19),(475,15)
402	115	24	5	(2,18),(5,15),(13,15),(16,20),(35,10)
405	116	281	1	(150,6)
409	117	75	0	
412	118	212	2	(36,20),(204,14)
418	119	246	1	(192,6)
419	120	105	1	(14,16)
423	121	41	3	(12,7),(26,11),(31,7)
426	122	237	3	(124,11),(169,8),(359,11)
428	123	212	2	(152,6),(186,12)
430	124	200	3	(27,17),(156,7),(334,13)
437	125	125	10	(51,14),(156,17),(169,10),(286,12),(371,8),(442,7),(506,20),(559,5),(678,7),(739,13)
444	126	241	0	
448	127	229	5	(131,17),(313,14),(477,8),(540,18),(661,18)
451	128	45	4	(15,10),(49,10),(52,13),(93,15)
453	129	52	7	(39,16),(60,17),(72,6),(107,18),(147,19),(164,14),(164,14)
454	130	14	1	(11,15)
461	131	130	5	(72,8),(185,5),(297,20),(383,12),(400,11)
468	132	195	10	(195,8),(359,15),(543,17),(594,8),(715,7),(801,7),(988,10),(1155,17),(1195,14),(1344,20)
470	133	196	2	(9,19),(158,12)
472	134	119	10	(79,10),(175,7),(238,7),(260,9),(362,7),(392,14),(476,14),(549,18),(550,14),(664,18)
479	135	108	1	(30,7)
484	136	202	9	(174,12),(227,12),(314,6),(402,15),(479,18),(627,5),(692,15),(714,13),(913,6)
484	137	192	2	(166,10),(271,20)
487	138	137	6	(14,19),(85,7),(121,9),(204,13),(271,15),(304,8)
491	139	49	0	
492	140	124	4	(55,13),(168,8),(232,16),(251,16)
493	141	58	10	(50,18),(55,11),(59,19),(102,7),(121,17),(177,6),(185,13),(200,17),(232,11),(238,16)
500	142	24	3	(23,11),(29,10),(29,16)
506	143	11	3	(2,15),(12,14),(22,17)
510	144	203	8	(119,17),(291,15),(452,16),(582,19),(713,12),(902,9),(926,12),(1038,20)
514	145	228	4	(96,18),(264,13),(329,15),(458,8)
521	146	62	7	(8,14),(55,6),(95,13),(120,13),(172,12),(226,16),(281,17)
526	147	63	4	(7,14),(19,17),(62,14),(118,9)
529	148	87	1	(67,18)
531	149	133	8	(14,19),(28,18),(140,7),(151,8),(191,6),(293,19),(361,5),(450,18)
534	150	18	0	
538	151	194	9	(49,13),(225,11),(364,6),(536,10),(707,20),(825,20),(897,14),(1003,14),(1050,18)
540	152	230	2	(121,16),(308,19)
546	153	111	6	(87,5),(130,10),(194,9),(304,12),(391,13),(435,20)
547	154	88	1	(10,12)
554	155	219	8	(68,8),(92,18),(160,10),(327,16),(481,15),(603,18),(699,15),(798,15)
560	156	279	3	(243,7),(272,8),(443,13)
562	157	31	5	(26,14),(28,13),(41,6),(71,19),(101,8)
562	158	212	0	
566	159	47	5	(8,18),(44,6),(83,10),(102,9),(149,5)
572	160	259	7	(93,5),(340,9),(586,7),(647,7),(900,10),(1063,9),(1161,14)
578	161	97	10	(46,12),(67,16),(123,14),(166,8),(234,11),(310,8),(392,6),(482,11),(522,19),(556,15)
584	162	208	9	(73,20),(264,15),(438,14),(617,14),(807,19),(1001,8),(1088,14),(1272,12),(1459,16)
586	163	15	2	(5,20),(14,19)
590	164	270	3	(255,16),(508,14),(707,11)
595	165	194	5	(178,8),(186,14),(333,9),(339,9),(514,11)
601	166	29	4	(19,18),(21,6),(24,13),(39,17)
608	167	288	6	(203,15),(288,7),(288,6),(343,10),(624,13),(870,7)
608	168	143	3	(71,14),(116,17),(192,10)
613	169	261	6	(185,8),(193,15),(310,14),(478,9),(546,13),(555,20)
613	170	66	9	(36,14),(38,8),(51,13),(67,8),(76,13),(118,8),(138,7),(157,7),(193,5)
619	171	165	7	(152,8),(292,10),(344,11),(506,5),(669,15),(687,14),(848,8)
626	172	13	3	(10,6),(18,17),(20,18)
631	173	255	2	(37,14),(137,10)
636	174	167	8	(166,11),(221,10),(375,18),(464,9),(600,5),(644,6),(712,18),(782,6)
639	175	227	8	(130,5),(303,12),(347,12),(382,14),(471,18),(595,10),(819,17),(1027,15)
646	176	268	2	(242,13),(426,19)
649	177	299	7	(79,14),(301,17),(488,11),(646,19),(906,17),(963,6),(1197,18)
651	178	98	8	(85,17),(180,11),(210,18),(291,19),(367,6),(422,13),(434,20),(525,20)
657	179	184	1	(150,11)
663	180	256	3	(40,10),(87,5),(174,17)
668	181	247	5	(189,14),(248,13),(466,13),(637,8),(644,6)
669	182	214	6	(109,14),(256,17),(430,18),(538,13),(596,6),(686,19)
672	183	78	10	(11,5),(13,20),(87,13),(127,9),(197,11),(251,10),(323,18),(354,15),(370,18),(373,18)
677	184	135	1	(63,15)
681	185	46	6	(5,13),(46,15),(53,20),(85,16),(116,16),(119,18)
684	186	286	4	(83,12),(201,8),(414,11),(680,6)
690	187	161	8	(79,19),(181,14),(283,6),(432,7),(587,6),(643,7),(722,16),(838,11)
696	188	106	5	(94,12),(167,7),(181,6),(252,20),(358,10)
699	189	171	5	(170,17),(188,8),(249,10),(297,7),(414,17)
699	190	72	9	(25,6),(70,11),(98,11),(142,8),(170,12),(201,5),(232,19),(287,16),(304,12)
703	191	186	7	(121,11),(298,19),(377,15),(408,18),(582,7),(695,18),(878,11)
704	192	134	8	(110,9),(218,9),(338,14),(425,7),(546,7),(641,18),(754,5),(804,20)
710	193	212	3	(48,11),(162,10),(284,17)
710	194	58	9	(48,10),(87,11),(105,20),(137,8),(152,9),(160,15),(162,9),(185,9),(216,11)
716	195	61	10	(44,14),(71,14),(98,6),(121,11),(131,9),(146,11),(149,16),(207,6),(226,16),(228,18)
722	196	21	5	(16,18),(30,6),(48,10),(68,15),(84,15)
722	197	82	0	
725	198	236	6	(224,8),(327,11),(490,17),(697,20),(819,11),(923,16)
725	199	173	1	(11,10)
731	200	124	3	(8,11),(18,9),(110,14)
737	201	223	2	(158,12),(262,11)
738	202	261	1	(47,20)
742	203	292	2	(164,15),(320,13)
746	204	186	5	(111,14),(185,13),(251,12),(251,8),(258,14)
751	205	191	7	(15,19),(17,5),(126,7),(180,6),(344,11),(443,11),(580,18)
751	206	150	2	(79,16),(181,7)
755	207	137	1	(68,16)
757	208	213	5	(31,20),(45,13),(242,8),(294,5),(318,14)
761	209	27	10	(0,17),(12,18),(23,18),(24,19),(32,12),(56,19),(75,10),(99,6),(123,17),(146,19)
767	210	218	0	
769	211	162	9	(67,16),(129,17),(222,5),(264,10),(416,9),(502,13),(582,19),(584,17),(700,13)
773	212	206	2	(19,10),(202,7)
775	213	251	5	(38,13),(86,12),(177,16),(209,5),(275,7)
776	214	184	2	(26,14),(114,6)
776	215	158	5	(97,15),(181,11),(246,5),(338,13),(387,16)
778	216	261	8	(214,20),(250,6),(262,19),(491,10),(668,6),(759,19),(865,17),(888,8)
780	217	86	10	(27,10),(82,9),(148,13),(194,12),(243,10),(308,20),(311,6),(358,15),(389,8),(466,7)
786	218	119	9	(96,12),(174,20),(260,5),(266,20),(337,10),(372,9),(424,6),(428,5),(480,6)
792	219	145	3	(127,15),(182,19),(297,6)
797	220	129	9	(16,17),(103,15),(170,11),(191,15),(221,12),(223,5),(250,8),(336,5),(371,20)
797	221	176	8	(23,19),(198,12),(319,6),(352,9),(525,14),(653,16),(671,9),(687,6)
797	222	246	7	(76,6),(109,17),(111,15),(272,8),(441,12),(552,13),(693,5)
803	223	160	3	(65,16),(172,16),(296,9)
808	224	242	5	(59,5),(62,13),(122,12),(220,15),(313,20)
813	225	19	2	(9,8),(24,6)
819	226	257	6	(198,13),(446,5),(658,6),(784,10),(1023,20),(1118,13)
826	227	170	10	(19,13),(95,18),(151,5),(216,20),(343,6),(462,14),(629,11),(766,10),(900,7),(988,9)
826	228	215	1	(154,19)
827	229	145	10	(45,12),(152,18),(218,19),(306,11),(439,7),(572,17),(587,17),(658,11),(725,11),(779,14)
831	230	64	1	(61,16)
832	231	174	2	(99,10),(117,5)
833	232	163	1	(110,8)
833	233	260	9	(190,12),(194,14),(395,9),(530,17),(783,17),(922,10),(935,8),(1051,19),(1090,15)
838	234	89	0	
839	235	140	4	(4,19),(59,12),(153,12),(223,11)
843	236	158	5	(115,11),(243,9),(384,10),(527,19),(551,11)
848	237	174	4	(68,16),(136,20),(150,16),(254,20)
848	238	92	7	(48,17),(84,15),(153,13),(189,15),(236,6),(247,8),(337,11)
852	239	79	5	(62,19),(136,6),(188,5),(248,11),(295,5)
859	240	31	8	(24,16),(50,19),(74,13),(91,18),(116,17),(135,5),(157,8),(170,20)
866	241	185	0	
867	242	171	5	(97,13),(147,10),(267,8),(353,9),(413,13)
869	243	286	3	(227,10),(361,7),(465,20)
875	244	248	0	
878	245	181	9	(75,16),(231,15),(307,9),(376,15),(441,14),(443,13),(448,11),(534,13),(619,10)
879	246	147	2	(141,15),(231,17)
881	247	145	0	
881	248	208	2	(90,16),(208,6)
887	249	164	6	(124,20),(124,14),(253,17),(263,20),(412,10),(425,8)
894	250	144	4	(133,11),(210,20),(247,9),(272,10)
896	251	177	9	(138,11),(139,16),(310,20),(358,20),(493,19),(648,16),(794,7),(966,9),(1095,14)
902	252	248	3	(71,16),(312,10),(433,16)
905	253	114	0	
911	254	205	5	(112,14),(153,13),(339,17),(341,7),(394,15)
914	255	16	0	
914	256	140	2	(79,13),(219,15)
917	257	31	3	(24,13),(44,17),(69,10)
923	258	285	0	
930	259	249	7	(176,17),(405,18),(568,9),(773,6),(1012,20),(1218,19),(1443,11)
933	260	52	4	(15,18),(56,18),(70,9),(99,13)
937	261	241	4	(149,17),(355,7),(423,7),(647,16)
942	262	162	3	(122,9),(221,5),(288,7)
944	263	44	3	(39,20),(46,7),(49,6)
951	264	293	4	(52,16),(283,7),(401,12),(514,20)
952	265	98	7	(30,12),(53,18),(142,7),(204,6),(296,13),(300,9),(368,5)
954	266	180	9	(162,9),(256,13),(332,15),(487,5),(640,7),(820,12),(924,16),(968,5),(1070,17)
956	267	26	1	(13,8)
956	268	232	10	(56,9),(179,20),(223,8),(263,19),(373,7),(572,6),(727,10),(744,6),(744,10),(859,19)
960	269	121	0	
963	270	255	0	
969	271	151	2	(76,17),(110,16)
975	272	130	6	(118,12),(238,6),(295,5),(355,17),(447,15),(555,12)
979	273	262	10	(162,7),(374,9),(620,15),(721,9),(784,17),(802,19),(923,14),(1132,11),(1359,8),(1582,17)
979	274	40	5	(40,20),(49,19),(75,11),(85,15),(89,13)
986	275	291	3	(77,6),(156,12),(376,5)
993	276	174	4	(16,12),(127,5),(139,14),(187,13)
1000	277	230	5	(196,9),(426,12),(530,11),(573,6),(792,6)
1004	278	133	10	(61,6),(109,15),(148,18),(203,15),(242,10),(303,20),(417,15),(448,9),(484,11),(502,10)
1005	279	271	10	(214,14),(221,11),(326,5),(522,14),(657,18),(706,15),(779,9),(879,19),(1105,13),(1300,8)
1005	280	204	9	(8,11),(46,11),(238,15),(286,5),(426,19),(587,8),(611,5),(620,20),(742,18)
1011	281	63	6	(13,7),(25,13),(79,7),(92,9),(155,9),(157,19)
1017	282	103	3	(12,19),(70,15),(92,18)
1024	283	62	3	(9,11),(61,18),(122,12)
1025	284	203	3	(171,12),(277,6),(408,19)
1028	285	51	0	
1035	286	84	10	(69,10),(136,8),(189,9),(227,10),(250,15),(312,9),(343,13),(374,5),(387,12),(465,17)
1039	287	34	4	(5,9),(9,7),(41,15),(56,12)
1044	288	190	9	(163,11),(237,5),(379,19),(529,5),(588,12),(618,16),(638,19),(769,13),(922,8)
1044	289	197	2	(7,12),(147,9)
1048	290	182	0	
1048	291	288	5	(212,11),(334,13),(568,7),(600,6),(851,15)
1051	292	86	8	(13,17),(93,8),(130,5),(203,11),(207,6),(215,20),(293,19),(306,5)
1052	293	113	4	(30,11),(40,17),(127,18),(176,5)
1055	294	183	5	(129,16),(270,9),(272,7),(346,7),(508,18)
1060	295	157	10	(137,11),(218,16),(293,8),(373,6),(429,19),(552,12),(637,8),(640,19),(763,12),(899,11)
1062	296	41	4	(18,14),(39,9),(77,14),(89,15)
1064	297	297	7	(32,20),(233,10),(425,13),(616,14),(891,16),(1040,20),(1210,18)
1066	298	133	1	(75,8)
1070	299	110	9	(45,11),(89,5),(155,19),(229,9),(266,13),(275,12),(315,17),(328,7),(377,11)
1077	300	134	10	(55,8),(124,19),(243,19),(329,14),(347,8),(389,14),(515,14),(552,16),(638,9),(760,10)
1077	301	124	4	(120,10),(126,8),(232,5),(251,20)
1080	302	159	9	(105,17),(197,11),(255,16),(331,13),(404,13),(518,6),(640,20),(782,11),(820,17)
1084	303	126	5	(35,13),(122,9),(229,5),(278,13),(326,6)
1087	304	42	6	(2,12),(8,11),(38,12),(45,15),(68,9),(80,17)
1093	305	185	9	(20,13),(132,12),(184,14),(263,11),(375,6),(514,12),(591,13),(607,10),(785,7)
1099	306	27	7	(6,8),(23,20),(25,9),(45,12),(69,6),(88,15),(89,12)
1100	307	95	7	(70,20),(157,12),(236,9),(248,17),(314,11),(390,8),(391,19)
1104	308	189	9	(147,20),(182,14),(333,5),(413,8),(545,6),(592,6),(685,18),(865,19),(1054,17)
1108	309	22	2	(10,19),(10,12)
1108	310	10	4	(10,5),(12,13),(17,14),(18,19)
1113	311	179	7	(4,19),(87,18),(167,20),(213,18),(369,15),(422,16),(437,15)
1113	312	62	1	(57,5)
1117	313	252	10	(23,20),(77,8),(276,16),(495,17),(694,16),(862,6),(884,15),(895,19),(1144,11),(1352,16)
1118	314	42	5	(40,20),(54,11),(77,9),(80,5),(116,9)
1118	315	245	7	(175,17),(246,7),(455,5),(506,11),(633,17),(799,8),(832,11)
1121	316	293	7	(214,10),(262,16),(488,18),(580,5),(766,8),(1036,16),(1188,18)
1128	317	222	10	(80,10),(91,12),(150,12),(288,12),(306,20),(330,10),(453,15),(626,7),(691,11),(794,9)
1133	318	26	6	(1,5),(25,10),(44,18),(46,16),(54,13),(78,16)
1137	319	289	5	(56,15),(67,10),(275,17),(415,15),(516,19)
1144	320	88	3	(24,6),(36,14),(105,12)
1146	321	84	1	(66,8)
1152	322	215	6	(101,19),(315,7),(340,20),(465,11),(678,8),(804,12)
1158	323	284	1	(96,5)
1159	324	59	2	(43,7),(53,9)
1159	325	149	0	
1166	326	44	5	(28,6),(38,7),(64,5),(95,17),(128,17)
1170	327	275	7	(95,17),(212,19),(486,11),(744,12),(819,7),(916,8),(927,7)
1171	328	81	10	(61,5),(97,15),(129,7),(186,13),(253,19),(290,5),(347,15),(374,12),(440,6),(500,17)
1171	329	178	0	
1172	330	210	0	
1176	331	193	7	(60,19),(160,20),(239,13),(429,16),(457,15),(516,14),(700,20)
1182	332	294	9	(195,18),(474,7),(672,11),(868,15),(1111,19),(1127,14),(1398,19),(1585,9),(1782,5)
1187	333	122	3	(18,13),(113,12),(232,12)
1188	334	93	8	(3,19),(77,9),(132,9),(177,16),(263,20),(304,15),(333,13),(334,20)
1195	335	199	5	(131,8),(318,18),(330,11),(478,9),(556,10)
1197	336	197	6	(147,19),(153,18),(248,6),(391,6),(482,5),(497,8)
1201	337	77	7	(7,7),(43,20),(62,10),(62,17),(107,6),(167,18),(191,20)
1205	338	99	0	
1209	339	287	6	(46,16),(286,19),(512,7),(659,8),(893,14),(1136,20)
1216	340	172	4	(165,7),(328,19),(389,6),(442,16)
1216	341	295	5	(278,8),(478,13),(618,19),(799,13),(902,18)
1221	342	253	6	(153,8),(299,20),(477,5),(655,20),(762,11),(794,16)
1224	343	230	7	(220,13),(362,7),(456,19),(491,15),(611,13),(624,5),(795,6)
1225	344	277	8	(134,6),(159,8),(231,10),(362,15),(409,20),(416,6),(433,6),(619,9)
1228	345	35	0	
1235	346	284	9	(149,7),(415,14),(667,8),(674,12),(838,10),(892,13),(993,15),(1260,7),(1529,20)
1237	347	208	10	(202,20),(246,17),(413,19),(479,18),(546,15),(677,7),(766,11),(785,8),(828,11),(999,14)
1242	348	27	4	(6,18),(14,19),(36,13),(60,11)
1247	349	259	1	(46,8)
1249	350	67	10	(67,17),(134,11),(138,6),(143,8),(155,5),(219,19),(269,6),(288,11),(294,11),(319,20)
1250	351	148	4	(113,18),(136,8),(255,11),(368,6)
1257	352	194	10	(39,13),(187,6),(334,6),(495,9),(511,9),(575,12),(592,15),(611,16),(764,17),(780,13)
1264	353	43	4	(26,18),(51,18),(78,6),(113,18)
1271	354	128	6	(92,6),(144,6),(180,12),(251,20),(362,7),(474,14)
1274	355	28	0	
1274	356	127	0	
1278	357	126	10	(0,15),(112,9),(233,10),(272,15),(363,5),(469,11),(474,16),(572,12),(657,14),(766,15)
1280	358	133	9	(63,9),(69,15),(119,19),(133,8),(146,6),(149,5),(248,11),(288,7),(360,12)
1287	359	68	4	(19,13),(25,15),(51,17),(87,19)
1294	360	175	2	(64,17),(210,8)
1301	361	217	0	
1305	362	142	5	(46,17),(76,10),(173,20),(251,13),(371,6)
1308	363	76	0	
1309	364	290	8	(167,19),(206,6),(292,5),(453,15),(508,13),(650,12),(719,15),(813,14)
1313	365	39	3	(36,7),(47,10),(50,11)
1314	366	17	0	
1319	367	155	1	(136,8)
1323	368	140	10	(81,17),(153,17),(176,16),(205,17),(225,7),(304,11),(356,20),(404,18),(476,20),(580,11)
1329	369	207	9	(32,19),(211,13),(223,20),(375,14),(494,20),(499,19),(584,6),(602,6),(642,17)
1333	370	280	3	(232,17),(459,16),(699,8)
1340	371	17	8	(14,11),(19,13),(34,5),(48,10),(52,18),(68,5),(78,12),(94,17)
1347	372	279	9	(185,10),(187,14),(300,15),(524,18),(586,12),(658,20),(759,14),(965,16),(1095,20)
1348	373	74	9	(63,18),(127,19),(147,18),(181,13),(218,11),(259,8),(274,15),(292,20),(292,9)
1349	374	262	7	(135,19),(382,8),(555,9),(563,14),(588,11),(802,17),(999,16)
1352	375	284	2	(275,9),(484,11)
1359	376	116	10	(45,5),(78,16),(78,18),(113,5),(138,11),(211,20),(273,17),(310,10),(311,8),(426,20)
1360	377	158	10	(139,11),(195,15),(203,14),(293,17),(429,12),(521,17),(610,12),(708,12),(713,16),(816,8)
1361	378	170	4	(112,10),(249,12),(262,17),(346,5)
1364	379	126	5	(80,13),(101,13),(118,7),(195,15),(220,18)
1371	380	110	9	(89,18),(116,14),(124,10),(193,9),(250,5),(284,15),(326,5),(347,16),(386,11)
1378	381	88	2	(7,14),(61,6)
1384	382	157	3	(99,16),(163,14),(164,9)
1389	383	186	3	(179,16),(188,18),(343,10)
1395	384	232	10	(63,6),(96,20),(283,13),(498,11),(554,16),(575,15),(604,5),(632,18),(856,5),(859,8)
1402	385	97	8	(36,5),(52,12),(83,13),(105,17),(129,19),(153,13),(240,7),(274,20)
1402	386	52	0	
1403	387	145	2	(64,20),(79,20)
1404	388	20	5	(1,18),(9,12),(14,13),(29,8),(46,7)
1407	389	95	10	(83,5),(100,11),(185,7),(193,6),(283,6),(283,8),(359,14),(386,18),(460,5),(509,5)
1414	390	76	9	(70,11),(72,15),(80,16),(129,12),(185,5),(208,7),(249,14),(273,8),(286,14)
1414	391	24	9	(17,19),(37,19),(52,10),(71,5),(77,9),(97,14),(106,7),(106,5),(111,17)
1421	392	247	4	(227,6),(344,19),(476,8),(636,11)
1428	393	73	1	(50,12)
1431	394	134	9	(12,8),(131,5),(156,14),(212,17),(324,5),(434,18),(487,16),(493,15),(553,14)
1433	395	143	2	(74,7),(167,8)
1439	396	144	8	(140,6),(200,15),(234,18),(282,13),(287,7),(361,16),(428,8),(565,7)
1444	397	14	10	(4,13),(9,8),(13,13),(22,14),(27,20),(39,6),(53,10),(67,10),(80,10),(93,6)
1446	398	245	2	(187,20),(187,9)
1453	399	195	0	
1456	400	11	1	(2,7)
1461	401	282	6	(27,7),(61,18),(134,15),(136,9),(256,19),(266,5)
1461	402	172	7	(112,19),(180,16),(345,9),(359,7),(456,9),(456,14),(469,19)
1463	403	193	10	(10,6),(126,17),(218,8),(361,8),(388,16),(393,18),(417,18),(536,17),(581,9),(771,9)
