594	177	206	2	(175,19),(354,18)
600	178	215	5	(59,15),(113,15),(156,15),(262,20),(349,17)
601	179	84	9	(71,6),(82,20),(83,18),(117,10),(138,19),(202,6),(225,10),(241,18),(242,9)
605	180	60	3	(40,5),(83,8),(133,7)
605	181	179	9	(171,10),(318,6),(330,10),(452,19),(614,10),(654,20),(721,14),(796,14),(846,8)
605	182	19	10	(10,20),(17,17),(19,12),(21,5),(21,10),(22,7),(32,18),(51,19),(55,13),(66,7)
611	183	263	2	(197,16),(250,5)
613	184	162	1	(132,13)
618	185	10	10	(5,12),(5,7),(7,5),(8,7),(9,7),(17,19),(21,8),(28,20),(28,8),(32,6)
621	186	84	8	(67,17),(93,10),(110,16),(188,19),(216,11),(224,19),(261,14),(305,11)
621	187	26	4	(24,11),(49,10),(69,9),(82,15)
622	188	273	2	(209,10),(212,12)
628	189	97	9	(72,12),(135,20),(182,12),(188,7),(203,12),(225,13),(231,11),(303,13),(342,7)
631	190	143	6	(113,19),(167,6),(191,11),(197,9),(328,7),(376,18)
631	191	275	1	(89,17)
636	192	132	9	(122,8),(236,19),(308,16),(395,10),(449,12),(451,5),(477,20),(527,18),(649,13)
636	193	238	6	(1,20),(122,8),(242,8),(368,9),(513,13),(619,10)
640	194	295	1	(32,6)
646	195	88	8	(5,6),(38,5),(72,13),(150,16),(208,12),(253,5),(331,9),(342,6)
649	196	300	4	(153,6),(221,18),(507,11),(535,14)
656	197	103	1	(88,11)
660	198	16	7	(9,20),(12,16),(28,13),(33,7),(43,10),(50,16),(63,17)
663	199	173	4	(15,6),(76,13),(163,20),(314,11)
670	200	20	8	(13,11),(21,14),(23,6),(25,11),(32,8),(32,10),(43,17),(56,10)
670	201	275	10	(131,11),(169,7),(392,8),(462,9),(687,10),(886,13),(949,12),(1092,16),(1137,10),(1169,16)
676	202	103	5	(40,19),(62,16),(90,12),(179,11),(236,12)
677	203	283	9	(237,12),(331,20),(371,16),(612,13),(729,18),(772,18),(1018,9),(1090,5),(1355,13)
680	204	265	2	(196,10),(448,5)
685	205	277	10	(56,9),(304,5),(397,6),(633,9),(871,6),(878,19),(953,17),(1172,15),(1217,19),(1312,9)
688	206	153	4	(117,16),(226,13),(284,14),(431,9)
694	207	36	10	(18,12),(31,9),(63,20),(98,13),(133,17),(159,13),(159,12),(171,11),(188,12),(206,8)
698	208	265	1	(64,17)
704	209	246	3	(196,20),(408,16),(532,7)
705	210	22	6	(16,7),(19,10),(24,18),(26,12),(48,18),(53,6)
705	211	144	8	(111,5),(174,10),(240,7),(298,8),(332,7),(348,19),(432,11),(442,17)
710	212	186	5	(114,7),(208,5),(225,12),(302,16),(381,14)
711	213	32	8	(31,16),(34,17),(43,7),(64,17),(94,20),(104,7),(117,19),(144,19)
712	214	118	10	(86,9),(126,6),(197,20),(300,12),(387,11),(463,7),(473,20),(564,8),(594,9),(699,11)
713	215	300	2	(177,14),(382,17)
714	216	127	0	
720	217	63	7	(6,11),(46,16),(50,14),(52,18),(90,7),(108,12),(113,15)
726	218	19	10	(7,16),(25,6),(30,9),(37,9),(43,8),(52,9),(70,17),(81,15),(91,9),(91,17)
726	219	154	0	
732	220	67	9	(30,5),(40,10),(87,17),(153,17),(187,10),(192,6),(236,8),(269,12),(309,9)
734	221	31	9	(31,8),(48,8),(57,7),(87,6),(95,12),(120,17),(137,17),(160,20),(180,5)
734	222	151	10	(96,11),(223,9),(230,16),(342,13),(420,14),(421,14),(482,6),(490,11),(517,5),(666,8)
737	223	86	7	(70,15),(118,12),(125,13),(158,5),(220,8),(222,11),(278,19)
742	224	34	6	(22,7),(49,6),(78,9),(80,5),(110,13),(125,5)
743	225	76	5	(42,6),(97,20),(157,10),(221,20),(243,7)
745	226	103	3	(79,10),(179,9),(198,14)
750	227	215	10	(91,20),(295,17),(298,10),(321,14),(512,18),(637,14),(849,10),(969,10),(1138,12),(1316,5)
755	228	81	7	(25,7),(64,12),(94,13),(169,18),(170,8),(224,11),(233,17)
762	229	167	4	(97,16),(147,5),(183,19),(245,14)
766	230	267	6	(116,13),(312,18),(409,6),(500,18),(535,12),(592,12)
772	231	28	0	
774	232	294	3	(233,13),(386,5),(561,17)
775	233	89	0	
779	234	111	7	(3,9),(91,7),(165,13),(225,14),(281,20),(332,16),(374,19)
779	235	55	2	(16,17),(64,15)
781	236	68	7	(2,15),(13,9),(67,9),(93,10),(106,17),(159,10),(196,6)
783	237	135	0	
790	238	269	1	(148,5)
792	239	203	5	(81,10),(168,6),(176,10),(285,9),(469,8)
794	240	34	10	(27,20),(58,7),(59,12),(67,5),(67,19),(75,14),(88,6),(105,9),(128,13),(158,18)
800	241	158	2	(7,9),(12,5)
807	242	277	2	(7,8),(275,20)
811	243	248	1	(81,11)
817	244	148	9	(16,18),(120,18),(124,8),(157,18),(244,13),(378,10),(493,8),(515,14),(603,8)
821	245	78	5	(62,11),(115,12),(139,13),(141,9),(144,8)
826	246	137	4	(39,19),(168,13),(282,16),(385,6)
829	247	214	8	(144,7),(267,9),(314,5),(512,5),(625,14),(752,20),(851,8),(927,9)
832	248	53	3	(22,5),(33,13),(64,14)
837	249	255	6	(242,19),(410,10),(593,12),(647,11),(772,17),(794,5)
839	250	15	6	(10,9),(13,16),(14,6),(29,8),(36,18),(38,10)
839	251	205	0	
842	252	122	0	
849	253	55	4	(46,15),(76,20),(82,15),(124,7)
855	254	287	3	(200,9),(248,16),(455,11)
856	255	93	4	(21,17),(59,19),(78,16),(147,10)
863	256	136	0	
863	257	110	3	(54,15),(140,5),(242,10)
864	258	275	8	(239,17),(489,12),(610,10),(713,11),(795,14),(872,17),(925,19),(1101,11)
869	259	282	5	(196,7),(253,10),(404,8),(503,10),(633,19)
870	260	172	4	(87,15),(174,7),(304,13),(389,5)
870	261	109	9	(44,15),(50,15),(151,10),(168,20),(244,5),(350,11),(426,16),(513,15),(556,9)
875	262	14	3	(13,10),(21,18),(30,18)
875	263	23	0	
879	264	28	10	(25,10),(38,12),(61,5),(73,10),(89,18),(93,6),(107,9),(113,5),(130,12),(153,19)
879	265	275	6	(197,11),(286,6),(553,20),(696,11),(959,19),(1079,5)
879	266	92	1	(33,9)
885	267	145	7	(131,18),(247,20),(262,6),(350,7),(373,13),(516,19),(573,9)
887	268	21	3	(18,8),(36,10),(49,8)
894	269	164	4	(122,8),(267,10),(367,12),(528,7)
899	270	214	5	(1,16),(187,14),(363,17),(450,17),(616,5)
900	271	192	4	(23,16),(40,20),(169,13),(304,14)
902	272	245	0	
908	273	21	5	(21,18),(42,15),(43,14),(47,7),(48,9)
915	274	286	10	(182,18),(409,20),(556,9),(721,11),(911,6),(1095,14),(1367,10),(1437,20),(1464,11),(1747,7)
920	275	196	5	(195,14),(293,5),(385,10),(564,18),(693,12)
921	276	46	6	(7,8),(22,16),(26,5),(61,12),(83,11),(83,19)
926	277	222	6	(211,6),(343,15),(389,7),(558,19),(665,15),(793,13)
926	278	285	2	(87,12),(241,9)
927	279	11	3	(0,13),(7,6),(18,7)
930	280	13	6	(10,13),(10,14),(17,7),(17,17),(21,12),(21,10)
934	281	171	5	(37,10),(205,17),(262,19),(262,5),(269,10)
938	282	110	3	(50,14),(105,17),(115,11)
944	283	86	7	(60,5),(121,11),(151,11),(161,14),(185,13),(225,8),(257,13)
947	284	23	7	(1,18),(18,11),(20,10),(25,8),(34,8),(34,6),(51,5)
954	285	256	1	(86,7)
954	286	138	2	(81,12),(165,15)
961	287	150	0	
965	288	61	3	(51,9),(101,7),(155,19)
967	289	26	9	(21,5),(22,20),(46,9),(64,10),(81,5),(97,6),(102,8),(125,9),(151,18)
971	290	163	3	(127,8),(285,11),(447,9)
978	291	150	9	(12,6),(81,17),(153,6),(292,10),(394,12),(512,11),(544,11),(576,8),(629,17)
985	292	115	9	(32,17),(118,12),(121,20),(134,5),(220,7),(289,18),(338,19),(441,11),(500,7)
992	293	72	2	(8,5),(67,19)
995	294	28	8	(24,14),(44,9),(67,20),(68,6),(90,13),(112,11),(122,9),(144,20)
1002	295	266	6	(65,17),(129,12),(384,7),(398,16),(599,13),(621,17)
1003	296	120	9	(58,15),(118,15),(217,15),(268,14),(307,12),(368,10),(398,9),(426,16),(439,16)
1003	297	187	3	(150,7),(252,5),(425,13)
1010	298	86	1	(27,12)
1010	299	179	4	(117,17),(221,10),(236,18),(393,18)
1011	300	85	10	(6,6),(55,8),(108,13),(145,10),(165,14),(218,17),(291,7),(299,6),(371,17),(381,15)
1016	301	13	4	(11,10),(16,19),(22,19),(31,15)
1019	302	290	7	(124,5),(274,8),(427,18),(641,16),(786,10),(970,8),(1050,15)
1025	303	70	6	(39,13),(42,19),(52,13),(113,13),(148,10),(195,17)
1029	304	28	6	(16,8),(26,16),(47,14),(51,12),(55,20),(73,9)
1032	305	31	4	(22,16),(40,15),(70,10),(74,11)
1036	306	224	8	(172,18),(191,9),(414,8),(417,13),(567,8),(616,6),(630,13),(685,16)
1036	307	126	5	(42,20),(62,20),(66,11),(86,9),(197,17)
1037	308	188	10	(172,12),(281,5),(347,13),(429,14),(578,14),(579,15),(622,12),(693,20),(843,15),(968,7)
1044	309	214	9	(67,18),(223,5),(386,12),(552,14),(552,9),(711,20),(724,7),(856,11),(925,15)
1048	310	274	0	
1050	311	38	9	(32,16),(66,19),(70,17),(80,12),(93,12),(107,14),(144,18),(172,8),(198,7)
1053	312	137	5	(96,9),(112,5),(156,16),(291,18),(394,18)
1058	313	107	4	(31,11),(31,7),(113,10),(124,15)
1060	314	62	7	(26,19),(63,10),(123,17),(175,8),(215,14),(228,17),(275,9)
1060	315	282	6	(93,12),(308,8),(394,17),(493,6),(773,5),(977,18)
1062	316	115	8	(67,19),(163,15),(266,10),(274,19),(330,16),(412,7),(463,17),(550,16)
1069	317	221	6	(182,12),(249,12),(255,17),(370,8),(516,13),(519,9)
1075	318	225	5	(141,14),(238,11),(334,14),(541,12),(689,14)
1076	319	54	6	(21,7),(22,16),(51,5),(62,20),(83,15),(114,7)
1082	320	171	8	(150,15),(279,6),(321,8),(360,20),(520,15),(620,14),(668,7),(748,12)
1082	321	188	10	(111,20),(289,16),(451,10),(566,11),(616,5),(780,17),(961,20),(996,12),(1163,15),(1289,15)
1083	322	33	4	(17,12),(42,8),(66,10),(76,19)
1090	323	112	1	(85,8)
1095	324	249	0	
1097	325	238	10	(212,12),(431,20),(509,14),(702,6),(720,10),(830,18),(869,19),(1069,7),(1081,17),(1139,7)
1104	326	204	8	(160,12),(345,15),(349,5),(515,14),(640,17),(807,5),(915,10),(938,5)
1110	327	279	8	(198,5),(384,8),(560,14),(811,14),(885,15),(958,12),(1053,18),(1149,14)
1114	328	178	4	(132,8),(310,20),(419,7),(572,16)
1117	329	161	9	(120,16),(154,5),(217,15),(328,9),(428,11),(570,7),(610,15),(707,17),(760,14)
1123	330	211	2	(74,12),(149,18)
1130	331	261	8	(180,14),(205,12),(365,5),(410,9),(499,11),(576,15),(685,16),(871,15)
1134	332	174	3	(38,8),(98,19),(122,5)
1138	333	71	0	
1138	334	185	5	(84,7),(114,15),(250,5),(309,16),(331,15)
1139	335	267	2	(243,18),(402,6)
1143	336	69	0	
1149	337	127	10	(32,11),(147,16),(176,20),(273,6),(372,19),(423,6),(488,12),(501,8),(508,18),(567,12)
1152	338	142	3	(135,13),(229,7),(314,16)
1155	339	16	4	(2,10),(10,7),(13,15),(16,14)
1159	340	117	5	(81,11),(173,8),(279,10),(351,7),(427,15)
1161	341	80	6	(48,16),(92,19),(96,9),(112,19),(130,11),(142,9)
1162	342	65	8	(48,8),(79,19),(92,6),(156,13),(167,16),(186,11),(186,17),(227,14)
1162	343	97	6	(92,10),(156,11),(209,16),(271,15),(351,10),(391,14)
1168	344	243	5	(181,14),(251,5),(433,8),(570,9),(762,8)
1169	345	289	10	(73,20),(324,16),(549,17),(725,11),(862,12),(873,11),(990,18),(1059,6),(1122,8),(1283,6)
1172	346	296	4	(75,11),(268,13),(317,5),(358,20)
1172	347	247	7	(11,11),(134,20),(313,10),(382,11),(595,6),(728,19),(745,13)
1174	348	211	3	(116,12),(158,9),(163,11)
1175	349	174	2	(69,14),(127,19)
1176	350	274	9	(52,19),(264,8),(354,16),(458,18),(538,11),(695,10),(833,15),(967,10),(1122,7)
1177	351	142	0	
1184	352	62	7	(49,10),(100,15),(149,16),(205,11),(252,7),(292,11),(330,14)
1189	353	265	0	
1193	354	129	3	(59,10),(88,14),(89,5)
1195	355	298	9	(217,12),(493,19),(737,7),(815,7),(836,11),(850,18),(1138,17),(1360,5),(1452,5)
1197	356	229	6	(32,18),(61,15),(207,12),(356,9),(461,20),(652,10)
1200	357	251	7	(115,20),(139,12),(363,20),(596,17),(653,17),(795,5),(817,17)
1201	358	79	4	(68,18),(110,13),(144,6),(173,7)
1202	359	167	0	
1208	360	17	6	(1,15),(7,12),(16,14),(24,13),(32,19),(46,8)
1215	361	87	5	(26,13),(74,9),(80,5),(92,13),(154,7)
1221	362	111	7	(79,7),(188,13),(275,8),(380,5),(390,15),(433,14),(484,10)
1228	363	31	1	(12,13)
1230	364	181	10	(104,13),(132,11),(179,7),(248,18),(338,18),(509,16),(648,17),(779,16),(932,17),(1027,5)
1232	365	103	6	(23,19),(30,19),(57,19),(78,8),(158,7),(162,6)
1237	366	158	2	(148,12),(240,8)
1244	367	205	0	
1250	368	64	0	
1255	369	123	1	(109,13)
1260	370	127	7	(3,8),(7,18),(95,7),(210,13),(258,16),(313,12),(401,11)
1266	371	15	9	(13,6),(20,11),(20,16),(23,18),(37,10),(48,5),(48,5),(51,20),(57,19)
1269	372	171	6	(27,13),(54,15),(212,11),(278,15),(384,13),(477,17)
1275	373	62	3	(39,16),(63,13),(121,20)
1282	374	146	5	(120,6),(188,20),(235,10),(288,14),(413,20)
1289	375	16	9	(3,19),(5,10),(8,20),(19,9),(19,9),(19,15),(27,15),(38,6),(40,18)
1293	376	242	4	(216,6),(326,5),(494,6),(517,7)
1294	377	174	3	(52,15),(196,9),(211,16)
1294	378	44	7	(26,15),(39,7),(76,14),(105,12),(118,19),(153,10),(195,5)
1300	379	266	6	(175,5),(375,8),(444,16),(678,11),(914,19),(1108,16)
1307	380	170	4	(3,6),(88,13),(168,19),(175,6)
1312	381	203	5	(27,19),(69,13),(214,13),(241,6),(310,17)
1312	382	41	10	(19,14),(46,11),(66,12),(85,17),(95,8),(114,10),(119,5),(150,7),(167,19),(173,8)
1318	383	19	10	(18,13),(27,10),(28,7),(29,7),(33,8),(47,12),(51,13),(64,8),(78,17),(79,13)
1318	384	170	1	(72,19)
1319	385	49	0	
1324	386	283	10	(44,6),(134,14),(256,15),(517,8),(667,7),(943,6),(1090,7),(1154,20),(1415,7),(1642,17)
1324	387	84	2	(4,15),(54,19)
1328	388	17	4	(8,12),(10,9),(11,9),(18,8)
1332	389	297	8	(57,20),(82,15),(143,7),(313,16),(551,17),(569,14),(614,10),(689,11)
1339	390	284	8	(284,10),(300,19),(345,10),(585,11),(816,20),(1014,9),(1274,5),(1556,11)
1341	391	80	10	(10,7),(29,18),(32,10),(41,12),(54,17),(87,13),(109,16),(151,13),(153,20),(157,10)
1341	392	287	8	(248,9),(406,19),(592,5),(643,10),(910,7),(1135,18),(1319,12),(1333,8)
1341	393	272	2	(174,8),(244,17)
1341	394	43	1	(17,15)
1347	395	196	5	(66,10),(120,10),(309,16),(455,13),(504,15)
1354	396	134	4	(123,17),(216,11),(269,16),(317,19)
1359	397	280	2	(144,11),(195,16)
1364	398	207	2	(169,8),(355,6)
1365	399	12	10	(4,18),(14,15),(23,11),(25,11),(31,11),(34,12),(43,20),(45,8),(55,8),(66,9)
1370	400	274	7	(192,16),(352,19),(361,13),(574,18),(730,10),(825,5),(898,19)
1376	401	19	9	(15,19),(24,6),(29,10),(38,5),(50,12),(50,8),(67,14),(69,13),(74,7)
1377	402	266	10	(103,10),(159,8),(196,12),(240,17),(343,19),(599,16),(682,7),(721,20),(870,14),(916,16)
1377	403	188	7	(6,15),(42,18),(133,19),(148,15),(285,8),(368,14),(492,17)
1380	404	62	3	(25,10),(59,5),(84,20)
1383	405	105	1	(67,19)
1385	406	269	2	(205,11),(435,6)
1389	407	125	2	(44,19),(128,11)
1393	408	99	7	(72,16),(123,13),(197,7),(231,8),(284,5),(355,11),(413,8)
