215	66	162	6	(106,20),(118,14),(167,6),(173,16),(292,14),(396,10)
221	67	124	0	
227	68	286	6	(3,19),(23,17),(242,19),(472,8),(556,13),(608,12)
228	69	99	4	(32,10),(93,5),(186,12),(270,12)
235	70	22	0	
235	71	249	6	(39,20),(129,18),(270,17),(316,13),(338,17),(369,6)
241	72	34	5	(16,12),(40,7),(53,6),(65,12),(77,17)
245	73	117	10	(107,16),(179,10),(245,15),(311,16),(420,20),(530,7),(546,5),(649,8),(700,17),(700,8)
250	74	12	0	
254	75	56	9	(43,16),(58,7),(69,15),(85,17),(119,17),(150,18),(204,5),(243,15),(267,11)
259	76	19	8	(4,18),(18,18),(30,9),(30,12),(49,15),(54,12),(60,12),(74,12)
264	77	65	8	(50,8),(71,10),(76,11),(84,11),(89,14),(101,14),(116,20),(122,5)
271	78	193	7	(186,13),(223,11),(261,15),(396,20),(430,16),(452,11),(482,7)
277	79	140	2	(39,20),(49,20)
282	80	33	6	(29,16),(31,16),(58,12),(80,15),(96,5),(101,16)
282	81	163	1	(12,13)
288	82	280	8	(70,6),(181,11),(214,13),(253,16),(325,20),(565,14),(586,15),(593,16)
288	83	127	7	(2,7),(49,11),(135,19),(190,13),(261,15),(306,10),(324,17)
288	84	219	7	(10,5),(23,19),(192,6),(333,6),(371,5),(512,8),(672,5)
289	85	183	5	(62,11),(91,16),(138,20),(242,6),(262,14)
289	86	21	3	(17,13),(38,15),(43,5)
290	87	156	2	(118,5),(236,18)
291	88	226	6	(212,7),(345,11),(479,7),(585,13),(745,17),(955,11)
295	89	230	9	(191,8),(331,11),(371,15),(380,11),(492,12),(641,5),(834,12),(1009,7),(1231,13)
295	90	40	0	
301	91	299	2	(67,20),(103,11)
307	92	127	9	(58,20),(172,17),(251,16),(352,17),(414,7),(518,16),(591,14),(702,9),(729,17)
310	93	110	1	(43,8)
310	94	178	6	(90,18),(139,10),(291,19),(386,14),(386,11),(443,15)
314	95	152	1	(13,20)
317	96	199	1	(161,19)
318	97	81	4	(3,16),(76,13),(106,17),(121,8)
320	98	203	1	(82,13)
321	99	229	2	(177,8),(229,15)
321	100	62	6	(43,16),(67,10),(91,13),(109,14),(119,15),(177,20)
323	101	212	2	(38,5),(245,19)
329	102	227	9	(92,7),(122,9),(287,14),(419,16),(462,15),(589,16),(794,6),(974,16),(1004,16)
329	103	32	6	(29,20),(30,8),(30,7),(62,11),(89,19),(112,11)
330	104	18	2	(11,14),(22,9)
335	105	291	8	(102,7),(197,16),(466,14),(474,5),(655,15),(926,9),(1123,6),(1399,13)
337	106	100	10	(39,8),(123,18),(195,18),(273,13),(293,19),(343,19),(362,12),(375,17),(384,7),(421,19)
338	107	284	0	
344	108	184	3	(3,15),(158,16),(289,18)
347	109	83	7	(10,11),(51,11),(68,6),(93,8),(131,17),(163,17),(192,12)
348	110	222	3	(78,17),(239,11),(260,20)
353	111	254	7	(124,8),(204,10),(294,18),(446,12),(455,6),(701,9),(749,5)
354	112	74	4	(9,15),(82,8),(97,7),(154,5)
357	113	272	6	(150,7),(286,7),(353,9),(392,18),(512,18),(640,13)
359	114	60	9	(45,16),(72,19),(78,7),(95,14),(148,19),(151,15),(158,8),(158,19),(201,7)
365	115	149	9	(25,5),(72,7),(72,15),(160,10),(230,18),(232,16),(346,20),(476,11),(495,5)
366	116	86	6	(71,19),(145,13),(209,10),(265,19),(315,20),(350,19)
369	117	22	5	(18,17),(27,5),(41,20),(44,12),(64,9)
373	118	11	6	(11,14),(20,8),(26,16),(31,12),(37,6),(45,12)
375	119	39	4	(39,17),(58,10),(67,20),(91,12)
376	120	245	9	(245,14),(259,6),(262,17),(306,14),(346,14),(425,12),(501,19),(589,8),(778,18)
383	121	23	6	(0,5),(11,9),(18,18),(36,18),(50,11),(51,11)
389	122	40	6	(4,8),(23,12),(49,5),(84,14),(97,12),(128,19)
394	123	78	6	(61,13),(108,15),(129,17),(206,10),(283,16),(317,10)
397	124	44	2	(20,12),(50,7)
404	125	67	8	(37,8),(60,13),(121,10),(144,18),(145,8),(197,14),(224,12),(284,14)
408	126	27	6	(21,17),(40,20),(62,5),(83,13),(103,15),(106,19)
412	127	25	2	(5,16),(28,8)
415	128	214	3	(2,12),(177,20),(381,14)
415	129	102	10	(27,14),(105,6),(163,19),(229,17),(265,16),(271,7),(282,13),(379,20),(457,8),(516,17)
422	130	124	3	(84,12),(173,18),(273,14)
426	131	143	10	(101,5),(190,12),(254,8),(281,19),(345,6),(346,18),(428,9),(548,16),(601,6),(735,17)
429	132	206	10	(183,11),(388,20),(519,13),(548,15),(644,19),(758,17),(912,7),(1037,8),(1103,9),(1184,14)
430	133	20	4	(15,18),(20,18),(31,15),(41,18)
434	134	229	4	(227,7),(290,16),(481,20),(611,13)
440	135	122	5	(27,6),(120,20),(192,20),(277,13),(358,19)
441	136	231	7	(48,14),(80,17),(277,18),(490,11),(577,5),(788,18),(873,10)
447	137	38	2	(13,8),(37,6)
454	138	30	0	
459	139	267	6	(140,8),(326,5),(525,17),(566,8),(571,8),(795,17)
465	140	274	8	(37,6),(80,9),(93,10),(334,9),(463,17),(599,20),(604,20),(756,14)
469	141	129	8	(91,18),(114,15),(178,19),(291,17),(359,18),(426,9),(480,17),(496,8)
471	142	227	8	(174,19),(300,14),(524,12),(733,19),(894,9),(1062,11),(1062,6),(1063,12)
474	143	182	4	(178,20),(334,9),(411,12),(473,7)
476	144	298	6	(84,10),(285,12),(385,12),(613,8),(838,7),(878,9)
483	145	211	4	(126,18),(159,13),(173,16),(223,12)
488	146	84	9	(84,8),(161,11),(211,17),(235,8),(293,5),(301,9),(327,15),(401,7),(421,8)
489	147	61	8	(33,5),(43,12),(57,12),(73,16),(123,9),(170,16),(191,5),(232,9)
489	148	220	7	(0,6),(131,9),(321,17),(484,18),(533,16),(590,10),(795,5)
490	149	44	10	(34,16),(42,10),(69,19),(106,5),(147,15),(160,10),(204,20),(205,10),(248,10),(268,15)
497	150	176	0	
503	151	56	1	(20,19)
504	152	16	10	(0,13),(8,19),(12,17),(25,8),(41,6),(52,20),(54,18),(69,13),(69,6),(80,15)
507	153	117	8	(73,13),(116,9),(119,14),(220,11),(303,6),(394,8),(455,19),(507,16)
507	154	230	9	(124,10),(338,17),(381,16),(394,13),(473,8),(568,6),(621,14),(819,5),(995,16)
508	155	137	0	
512	156	215	8	(147,17),(188,18),(248,17),(442,5),(507,6),(676,9),(725,6),(872,17)
517	157	75	3	(58,12),(66,6),(92,7)
518	158	105	6	(47,15),(142,20),(158,9),(214,15),(300,19),(402,18)
522	159	290	8	(40,8),(167,13),(364,7),(501,11),(735,10),(989,17),(1145,14),(1145,10)
524	160	242	0	
528	161	292	4	(215,9),(393,5),(651,18),(866,9)
534	162	185	2	(33,9),(178,20)
534	163	165	3	(163,14),(270,8),(301,15)
541	164	179	8	(129,11),(267,19),(349,19),(398,6),(425,8),(577,10),(707,10),(852,10)
545	165	237	8	(19,7),(129,14),(145,14),(380,17),(381,20),(480,19),(682,6),(846,11)
547	166	233	1	(81,19)
551	167	228	10	(201,13),(228,13),(425,10),(556,9),(612,12),(836,6),(1030,14),(1102,15),(1186,9),(1288,18)
552	168	77	8	(9,14),(80,10),(80,20),(153,6),(156,20),(190,17),(225,12),(243,10)
554	169	77	8	(67,13),(122,7),(141,12),(144,6),(169,7),(226,6),(262,9),(296,16)
555	170	111	3	(91,14),(145,5),(180,14)
559	171	19	7	(1,16),(13,12),(27,20),(45,18),(60,9),(65,10),(73,17)
566	172	195	9	(179,17),(266,11),(326,17),(407,20),(547,20),(549,6),(688,12),(715,11),(783,11)
566	173	154	3	(134,19),(144,14),(268,18)
569	174	274	4	(50,19),(73,7),(165,7),(233,13)
572	175	143	9	(42,11),(171,19),(234,5),(362,17),(453,20),(503,5),(607,7),(641,17),(724,19)
573	176	103	9	(94,7),(174,10),(189,10),(227,14),(271,20),(333,8),(376,11),(431,14),(515,16)
580	177	251	2	(250,14),(467,20)
582	178	264	2	(97,13),(203,11)
589	179	93	9	(7,9),(28,19),(109,19),(175,8),(220,8),(280,10),(346,7),(377,8),(430,8)
591	180	227	7	(191,6),(326,13),(385,20),(498,14),(526,18),(686,8),(849,6)
596	181	177	0	
603	182	69	1	(44,7)
605	183	156	4	(20,20),(103,17),(257,14),(407,15)
607	184	53	5	(33,19),(71,8),(113,7),(156,10),(166,19)
609	185	223	5	(206,19),(321,12),(468,16),(474,17),(656,6)
611	186	129	2	(113,8),(194,5)
612	187	162	5	(27,19),(55,11),(169,18),(228,15),(361,17)
615	188	161	4	(64,18),(122,5),(180,11),(215,12)
618	189	145	3	(113,5),(246,15),(251,17)
624	190	211	0	
627	191	269	10	(41,18),(145,9),(184,20),(206,9),(267,17),(533,13),(669,12),(931,13),(1125,10),(1229,18)
630	192	142	5	(68,17),(194,5),(301,9),(326,16),(397,18)
633	193	191	7	(161,5),(282,14),(454,17),(488,11),(504,16),(586,7),(600,15)
640	194	76	7	(29,5),(30,9),(71,14),(97,9),(135,10),(141,20),(210,7)
640	195	35	5	(10,5),(39,20),(62,7),(85,8),(101,13)
646	196	44	5	(37,18),(80,7),(98,7),(119,11),(140,16)
647	197	292	1	(141,12)
654	198	280	4	(139,5),(322,18),(440,13),(502,9)
654	199	264	1	(66,18)
657	200	242	2	(44,11),(213,18)
657	201	189	7	(154,9),(288,17),(424,16),(451,15),(491,20),(560,13),(593,17)
663	202	280	10	(229,10),(472,19),(715,16),(822,12),(1083,14),(1135,7),(1254,11),(1455,10),(1683,18),(1962,8)
665	203	46	6	(17,8),(30,5),(36,9),(43,17),(68,6),(103,20)
668	204	298	7	(106,16),(180,8),(438,20),(725,15),(928,7),(1034,11),(1101,19)
673	205	296	7	(19,12),(157,7),(388,7),(425,13),(534,5),(634,19),(716,11)
679	206	51	6	(2,17),(32,18),(68,10),(94,13),(132,7),(156,12)
684	207	257	2	(245,5),(397,14)
689	208	281	2	(54,13),(294,16)
692	209	98	3	(63,8),(150,16),(211,9)
695	210	72	8	(13,20),(69,6),(103,8),(118,13),(119,15),(173,15),(203,19),(210,8)
695	211	132	7	(9,18),(91,12),(112,8),(156,16),(251,16),(373,13),(487,8)
696	212	238	5	(150,7),(287,12),(487,11),(526,14),(568,18)
700	213	47	1	(2,18)
700	214	244	6	(157,7),(198,10),(225,9),(383,5),(497,10),(629,13)
706	215	131	3	(25,12),(156,20),(181,18)
710	216	62	1	(45,13)
715	217	46	5	(16,8),(26,12),(38,18),(83,12),(93,5)
720	218	283	1	(8,15)
721	219	260	4	(22,14),(179,17),(370,20),(398,11)
726	220	69	0	
733	221	51	10	(19,11),(49,8),(84,6),(133,19),(166,19),(180,8),(189,19),(207,6),(218,7),(238,10)
740	222	202	2	(10,9),(62,18)
747	223	219	4	(45,14),(231,6),(341,19),(385,7)
754	224	280	5	(278,8),(443,7),(548,15),(826,20),(1080,14)
755	225	111	1	(84,16)
757	226	39	4	(2,8),(6,17),(23,7),(56,15)
760	227	157	5	(14,19),(162,11),(181,18),(274,5),(423,13)
761	228	258	0	
764	229	297	4	(103,9),(104,14),(242,8),(250,8)
770	230	103	4	(73,7),(133,16),(150,6),(211,17)
775	231	269	3	(255,19),(354,16),(464,9)
779	232	77	4	(49,6),(51,5),(74,15),(113,8)
786	233	221	8	(161,9),(266,9),(398,6),(406,6),(497,9),(691,10),(894,8),(908,20)
792	234	32	9	(2,7),(34,11),(37,16),(65,15),(68,20),(92,14),(107,20),(125,7),(131,10)
797	235	138	2	(8,20),(42,20)
801	236	261	9	(87,15),(116,14),(337,17),(421,17),(470,15),(654,19),(696,7),(831,10),(845,16)
808	237	57	1	(43,15)
815	238	238	6	(220,5),(308,10),(530,17),(592,7),(683,6),(874,5)
816	239	101	6	(67,19),(68,5),(152,13),(158,12),(212,15),(296,12)
816	240	168	0	
820	241	232	1	(103,17)
822	242	230	7	(113,20),(303,13),(347,8),(422,15),(589,14),(784,12),(869,5)
827	243	258	5	(253,8),(371,10),(610,15),(829,15),(1006,19)
828	244	147	8	(24,18),(130,8),(148,13),(232,8),(358,6),(485,6),(611,6),(715,10)
828	245	288	5	(251,11),(284,20),(340,10),(485,10),(582,20)
833	246	49	2	(39,14),(55,17)
833	247	72	8	(9,8),(27,5),(48,9),(56,10),(116,5),(188,16),(242,19),(263,13)
836	248	249	5	(29,14),(51,9),(287,9),(418,10),(608,20)
838	249	286	2	(121,8),(229,20)
845	250	270	6	(23,6),(53,20),(323,9),(560,7),(596,11),(722,13)
850	251	285	4	(169,11),(273,16),(490,6),(640,18)
850	252	244	2	(194,10),(421,7)
850	253	277	2	(63,19),(281,13)
855	254	257	7	(66,18),(124,7),(125,5),(228,7),(385,8),(477,10),(623,13)
861	255	138	5	(67,11),(133,6),(259,14),(281,5),(390,7)
864	256	148	1	(71,7)
866	257	13	7	(2,12),(8,17),(8,14),(21,9),(32,10),(43,6),(46,8)
867	258	70	5	(23,20),(48,14),(71,15),(99,14),(117,9)
873	259	256	8	(131,5),(344,16),(591,18),(663,5),(777,8),(927,19),(979,15),(1207,6)
875	260	77	5	(7,10),(80,9),(138,13),(147,17),(161,10)
880	261	291	1	(183,16)
881	262	32	5	(14,11),(42,17),(72,11),(75,9),(85,15)
888	263	31	6	(23,5),(33,15),(64,5),(88,15),(90,14),(99,20)
891	264	57	1	(33,10)
895	265	294	3	(52,9),(303,10),(535,15)
898	266	78	4	(58,16),(65,17),(98,13),(104,8)
904	267	14	2	(8,11),(21,11)
907	268	126	2	(10,8),(74,15)
912	269	118	5	(51,19),(78,8),(166,8),(198,19),(304,6)
912	270	242	7	(15,10),(90,13),(314,12),(469,6),(534,17),(772,5),(856,19)
914	271	94	8	(49,9),(56,13),(112,8),(192,6),(244,8),(312,12),(346,18),(385,18)
916	272	241	0	
917	273	78	9	(29,8),(73,7),(85,5),(129,13),(181,16),(244,10),(286,9),(350,11),(361,13)
923	274	109	8	(105,12),(117,8),(225,5),(242,5),(308,13),(340,15),(353,19),(412,15)
929	275	42	5	(19,9),(34,6),(58,7),(98,12),(129,15)
929	276	190	4	(142,8),(185,20),(232,13),(244,19)
934	277	196	6	(133,19),(189,15),(351,11),(524,14),(635,17),(709,15)
939	278	153	9	(21,20),(87,14),(106,8),(225,16),(322,9),(332,16),(451,11),(580,9),(602,6)
939	279	253	6	(175,19),(238,14),(350,14),(493,12),(567,19),(713,19)
940	280	129	8	(118,13),(183,11),(294,19),(324,20),(368,13),(398,11),(508,15),(525,11)
944	281	253	2	(64,18),(122,9)
948	282	122	6	(112,9),(141,15),(165,6),(260,8),(379,19),(493,8)
955	283	181	9	(164,18),(283,18),(370,9),(435,14),(581,18),(717,20),(800,8),(974,19),(1052,10)
958	284	232	5	(215,12),(338,11),(399,6),(620,10),(718,18)
963	285	59	1	(2,12)
970	286	294	8	(215,8),(465,11),(593,10),(679,16),(715,8),(723,7),(820,9),(851,14)
971	287	268	3	(13,13),(261,19),(510,19)
973	288	242	1	(195,18)
974	289	205	4	(17,13),(63,17),(163,15),(206,7)
980	290	169	7	(168,11),(195,8),(313,7),(374,15),(517,18),(675,9),(770,6)
985	291	154	7	(45,12),(168,17),(252,6),(298,8),(332,5),(414,12),(448,7)
990	292	130	8	(26,14),(153,14),(272,11),(313,20),(331,17),(389,8),(494,5),(554,8)
991	293	125	9	(16,8),(45,15),(72,8),(88,14),(93,17),(145,16),(241,11),(342,16),(451,5)
991	294	127	0	
993	295	219	10	(117,11),(259,20),(374,7),(563,17),(624,15),(835,5),(967,14),(1154,11),(1269,13),(1282,17)
1000	296	108	5	(69,19),(81,12),(153,7),(160,10),(220,15)
1000	297	79	3	(77,15),(83,12),(91,16)
1004	298	50	10	(19,18),(22,8),(29,13),(36,18),(39,12),(89,17),(97,11),(143,18),(172,12),(186,6)
1011	299	173	9	(3,15),(105,8),(207,8),(285,17),(435,20),(595,16),(598,16),(721,14),(817,18)
1014	300	142	3	(63,11),(83,5),(209,13)
57	184
77	29
85	218
125	34
193	201
278	223
314	282
372	164
462	261
510	291
525	171
617	300
695	63
785	244
871	6
967	46
974	163
