530	152	192	7	(192,9),(217,16),(257,18),(383,9),(531,5),(575,12),(580,7)
535	153	38	1	(8,18)
540	154	91	2	(28,13),(114,7)
546	155	242	6	(45,18),(253,5),(369,15),(423,8),(620,10),(634,20)
551	156	108	6	(89,12),(121,8),(138,14),(145,11),(184,15),(210,15)
556	157	190	7	(95,13),(97,9),(283,15),(363,5),(498,16),(587,6),(607,10)
562	158	293	6	(211,7),(331,12),(576,9),(691,7),(918,6),(1041,17)
563	159	65	8	(64,11),(113,13),(133,20),(171,18),(234,8),(296,19),(361,12),(422,7)
569	160	54	10	(16,10),(45,17),(45,10),(70,15),(92,10),(138,9),(174,5),(182,11),(195,20),(200,6)
576	161	186	0	
576	162	155	4	(22,10),(110,16),(135,11),(152,10)
583	163	158	4	(32,17),(115,8),(249,18),(294,18)
584	164	25	8	(17,17),(41,8),(64,11),(81,15),(90,6),(97,11),(102,11),(124,10)
585	165	65	9	(23,13),(76,9),(109,13),(121,14),(153,5),(207,14),(244,15),(294,18),(294,5)
587	166	49	1	(44,12)
589	167	237	7	(72,5),(127,5),(352,13),(548,14),(776,20),(987,9),(1038,13)
595	168	217	9	(96,18),(275,18),(369,10),(539,17),(703,6),(890,17),(1102,17),(1130,16),(1138,11)
600	169	181	3	(47,5),(142,18),(287,20)
604	170	254	9	(228,17),(422,10),(552,11),(569,20),(676,18),(800,6),(930,13),(1128,10),(1348,18)
604	171	173	5	(81,16),(212,8),(290,18),(421,5),(582,10)
608	172	157	1	(113,8)
611	173	117	0	
612	174	42	10	(10,17),(47,9),(66,7),(99,10),(135,14),(156,10),(174,8),(185,5),(227,19),(268,9)
615	175	135	5	(68,12),(172,6),(181,20),(280,15),(391,18)
615	176	232	4	(2,11),(112,9),(290,6),(398,15)
615	177	129	3	(87,9),(131,9),(184,19)
618	178	248	9	(145,18),(258,8),(477,5),(690,12),(776,12),(930,18),(945,19),(1002,13),(1098,10)
622	179	21	7	(0,6),(17,8),(35,6),(55,15),(67,9),(87,10),(92,10)
626	180	44	7	(11,7),(29,8),(50,9),(85,14),(118,11),(161,19),(191,10)
626	181	109	7	(19,18),(115,10),(186,13),(287,11),(360,10),(455,9),(457,5)
628	182	284	0	
632	183	66	4	(22,19),(78,16),(82,7),(108,8)
636	184	115	3	(97,15),(135,6),(158,10)
636	185	22	3	(19,19),(25,9),(34,18)
637	186	122	10	(20,10),(40,18),(47,10),(168,16),(233,13),(348,10),(387,5),(405,12),(492,15),(573,9)
638	187	22	2	(4,12),(8,11)
644	188	168	7	(82,9),(197,13),(298,16),(316,7),(449,19),(527,19),(538,14)
650	189	234	6	(150,6),(273,14),(303,16),(398,16),(413,13),(628,5)
650	190	266	5	(166,15),(347,7),(538,16),(705,17),(968,11)
650	191	256	7	(190,15),(342,9),(521,8),(561,12),(743,11),(983,14),(1143,8)
651	192	218	2	(50,7),(206,17)
655	193	207	9	(13,6),(66,11),(183,8),(359,17),(402,15),(416,20),(523,12),(547,11),(665,19)
657	194	171	5	(151,13),(271,7),(390,19),(528,9),(655,8)
664	195	135	4	(20,7),(57,5),(136,20),(227,6)
665	196	153	8	(60,5),(185,19),(262,13),(323,16),(332,7),(344,12),(455,17),(526,18)
667	197	21	1	(20,7)
669	198	168	2	(122,19),(127,9)
670	199	112	7	(19,11),(53,10),(84,6),(93,7),(152,12),(183,16),(291,16)
673	200	170	8	(142,18),(218,20),(259,9),(339,15),(412,19),(581,16),(600,10),(744,6)
678	201	67	0	
680	202	266	2	(96,15),(337,17)
687	203	211	9	(48,6),(124,15),(310,17),(390,15),(506,16),(612,5),(771,17),(827,20),(955,12)
689	204	175	5	(102,8),(218,5),(293,15),(410,14),(544,14)
693	205	138	8	(34,16),(149,6),(238,5),(275,13),(392,12),(459,19),(510,6),(633,12)
699	206	25	2	(3,20),(24,14)
701	207	37	0	
708	208	277	4	(81,8),(287,10),(460,20),(712,14)
712	209	289	7	(110,11),(137,18),(315,19),(372,8),(537,19),(629,12),(863,15)
718	210	260	3	(63,17),(189,18),(226,9)
724	211	46	3	(18,16),(35,16),(47,6)
725	212	48	8	(0,19),(0,16),(7,17),(17,11),(43,9),(78,15),(90,13),(114,12)
727	213	70	7	(18,16),(33,12),(36,19),(85,8),(125,11),(156,12),(156,16)
729	214	250	4	(120,17),(215,19),(406,17),(522,16)
736	215	154	6	(33,8),(181,15),(216,11),(284,18),(376,17),(510,5)
742	216	31	5	(8,11),(17,13),(18,13),(49,19),(62,12)
745	217	50	8	(38,11),(74,7),(83,7),(125,20),(155,6),(181,7),(207,5),(252,17)
752	218	141	10	(99,20),(157,8),(230,19),(327,7),(389,9),(396,11),(523,14),(649,6),(733,8),(840,11)
752	219	243	9	(12,17),(184,19),(408,12),(638,20),(638,17),(815,10),(1043,7),(1227,20),(1413,14)
756	220	124	1	(118,15)
763	221	70	5	(51,10),(80,10),(92,9),(144,8),(154,17)
770	222	216	2	(70,10),(130,20)
777	223	297	4	(107,13),(210,13),(408,9),(535,5)
777	224	18	3	(0,12),(10,11),(11,14)
778	225	193	7	(94,5),(119,11),(138,11),(163,19),(214,5),(314,17),(370,14)
780	226	159	0	
782	227	278	2	(211,7),(452,13)
784	228	270	3	(211,18),(430,13),(614,16)
790	229	263	8	(225,16),(334,13),(364,14),(543,15),(701,9),(940,8),(1053,18),(1182,18)
792	230	264	5	(54,17),(292,10),(425,16),(479,15),(711,8)
797	231	280	10	(77,8),(170,15),(284,16),(372,13),(454,8),(541,18),(661,16),(880,16),(1010,19),(1258,18)
799	232	77	0	
802	233	110	7	(90,16),(191,16),(295,13),(345,11),(370,20),(379,6),(406,9)
804	234	231	9	(220,14),(392,17),(614,17),(705,16),(917,18),(942,20),(1139,9),(1163,18),(1225,19)
808	235	43	4	(38,19),(57,7),(57,15),(59,6)
808	236	210	8	(173,11),(382,10),(439,9),(440,5),(465,10),(519,20),(643,8),(802,18)
812	237	85	6	(64,16),(129,12),(164,8),(178,7),(244,19),(294,14)
812	238	163	1	(23,7)
815	239	221	10	(113,18),(314,7),(513,20),(566,17),(574,18),(644,9),(753,13),(852,10),(989,7),(1162,7)
819	240	234	5	(49,12),(64,15),(264,17),(476,19),(669,14)
825	241	89	1	(88,16)
825	242	32	5	(25,16),(36,5),(64,7),(93,16),(107,16)
828	243	175	4	(5,5),(93,12),(93,19),(233,6)
833	244	20	7	(4,17),(5,18),(16,16),(18,9),(33,6),(36,13),(47,19)
833	245	219	1	(2,9)
834	246	86	7	(41,6),(125,10),(138,14),(172,17),(233,6),(275,13),(335,17)
841	247	40	7	(3,15),(3,7),(7,12),(24,11),(25,14),(56,14),(57,13)
843	248	123	2	(78,10),(127,17)
850	249	73	4	(58,15),(131,20),(141,9),(145,17)
851	250	146	1	(101,10)
852	251	124	10	(63,17),(95,5),(129,17),(192,5),(285,12),(352,11),(455,13),(576,13),(591,10),(647,6)
856	252	92	4	(13,8),(68,19),(124,10),(187,6)
857	253	52	2	(7,8),(13,15)
864	254	199	10	(177,8),(283,8),(401,5),(565,14),(763,18),(820,17),(1002,9),(1178,15),(1223,8),(1392,20)
869	255	218	3	(218,12),(280,19),(490,15)
875	256	34	1	(2,5)
876	257	141	4	(28,20),(147,11),(275,6),(394,11)
879	258	232	4	(70,7),(164,14),(222,9),(435,19)
886	259	115	7	(98,14),(109,10),(157,20),(264,14),(338,9),(365,8),(373,17)
888	260	101	9	(67,6),(87,7),(131,5),(174,18),(262,6),(286,16),(293,12),(339,16),(356,14)
894	261	140	10	(13,14),(85,15),(159,12),(224,15),(316,8),(326,16),(377,8),(500,5),(508,9),(558,17)
895	262	53	4	(28,5),(62,17),(66,19),(108,5)
898	263	198	1	(139,11)
902	264	272	9	(225,14),(467,14),(695,9),(853,18),(973,20),(994,11),(1141,7),(1254,12),(1271,12)
909	265	124	6	(63,10),(178,19),(196,12),(304,7),(305,20),(388,17)
912	266	237	9	(135,16),(364,14),(558,17),(610,11),(636,9),(770,15),(929,6),(1105,14),(1176,8)
917	267	82	8	(10,6),(78,16),(115,7),(181,10),(183,5),(225,16),(288,15),(356,12)
917	268	81	8	(59,8),(110,13),(148,18),(181,19),(214,9),(246,6),(286,15),(350,20)
920	269	237	1	(217,10)
922	270	18	7	(1,10),(1,10),(1,6),(13,11),(30,14),(42,11),(50,10)
923	271	74	7	(74,19),(83,9),(108,7),(154,10),(212,19),(220,10),(251,9)
927	272	57	7	(24,19),(80,5),(105,15),(144,7),(145,18),(153,8),(194,20)
932	273	63	0	
935	274	197	3	(101,18),(147,19),(220,9)
942	275	254	0	
944	276	34	10	(7,10),(12,17),(46,6),(62,5),(78,15),(96,13),(100,16),(130,20),(163,12),(183,6)
945	277	42	1	(9,8)
951	278	67	5	(9,11),(48,16),(77,12),(102,20),(156,13)
956	279	59	2	(41,6),(76,15)
958	280	240	9	(106,10),(277,14),(327,13),(457,8),(576,20),(588,12),(636,19),(742,18),(954,12)
958	281	166	9	(78,18),(88,17),(220,11),(233,18),(249,17),(296,13),(391,15),(464,15),(580,11)
962	282	298	3	(168,6),(312,10),(333,8)
963	283	10	2	(2,17),(5,14)
967	284	15	1	(12,13)
972	285	191	6	(56,17),(213,14),(318,11),(325,16),(385,9),(528,11)
978	286	239	1	(157,14)
979	287	154	3	(36,16),(113,13),(146,18)
982	288	262	2	(128,15),(331,20)
988	289	165	3	(17,18),(47,16),(178,13)
988	290	79	7	(76,11),(100,5),(121,16),(157,12),(224,5),(290,9),(298,9)
995	291	39	4	(36,5),(59,20),(59,16),(85,12)
1000	292	263	6	(117,18),(219,15),(270,9),(382,6),(631,18),(835,10)
1007	293	39	7	(22,10),(38,8),(48,12),(82,16),(104,14),(116,11),(122,20)
1008	294	247	6	(221,16),(384,19),(461,7),(601,6),(791,18),(931,14)
1009	295	201	3	(16,15),(180,10),(199,14)
1012	296	172	8	(100,14),(170,12),(176,5),(213,15),(356,15),(380,20),(448,14),(608,19)
1016	297	52	4	(12,17),(63,16),(88,16),(100,8)
1021	298	95	3	(29,17),(38,5),(117,14)
1024	299	295	5	(41,16),(236,19),(362,13),(503,12),(648,12)
1026	300	47	1	(0,8)
1032	301	30	7	(3,17),(27,17),(30,20),(32,12),(48,8),(57,15),(63,10)
1038	302	212	5	(155,13),(178,14),(221,9),(345,17),(513,5)
1039	303	127	8	(9,15),(84,7),(125,6),(234,11),(310,12),(412,17),(449,19),(486,11)
1039	304	97	4	(55,19),(78,6),(85,6),(142,11)
1040	305	281	0	
1045	306	148	3	(30,7),(121,13),(238,11)
1047	307	224	1	(142,19)
1053	308	221	7	(67,15),(168,7),(352,12),(433,14),(450,20),(491,14),(545,15)
1060	309	87	8	(57,19),(136,17),(221,6),(287,15),(307,9),(374,13),(402,8),(414,10)
1064	310	198	8	(17,20),(135,18),(324,5),(386,11),(485,7),(671,18),(720,14),(859,15)
1065	311	119	1	(44,7)
1069	312	237	1	(75,16)
1071	313	256	1	(44,13)
1078	314	244	0	
1082	315	279	3	(90,20),(292,6),(414,9)
1082	316	234	0	
1086	317	121	5	(120,15),(239,9),(286,19),(378,12),(395,7)
1091	318	139	6	(83,9),(208,19),(318,15),(431,6),(468,12),(584,13)
1093	319	221	8	(217,8),(242,19),(297,16),(305,14),(482,15),(589,10),(625,19),(832,6)
1100	320	86	0	
1105	321	117	9	(39,14),(144,7),(242,19),(251,15),(279,14),(297,6),(395,9),(462,15),(543,20)
1111	322	123	3	(97,6),(97,5),(178,20)
1112	323	158	0	
1117	324	299	10	(186,12),(262,5),(526,20),(658,13),(797,17),(821,13),(900,15),(1167,20),(1441,6),(1674,7)
1119	325	289	5	(288,20),(328,18),(614,6),(630,18),(769,16)
1124	326	61	8	(21,10),(41,10),(94,17),(129,19),(138,7),(189,11),(249,6),(288,12)
1127	327	296	2	(218,12),(391,10)
1128	328	230	6	(168,6),(288,16),(431,19),(656,16),(718,5),(886,13)
1134	329	46	3	(22,10),(37,6),(56,5)
1135	330	227	9	(74,18),(172,14),(232,5),(308,7),(422,10),(629,18),(786,6),(982,14),(1122,13)
1141	331	152	10	(66,13),(156,6),(265,13),(301,13),(418,19),(503,16),(513,17),(565,11),(676,12),(803,17)
1148	332	293	1	(160,18)
1155	333	155	8	(56,12),(205,9),(294,10),(447,9),(465,8),(576,20),(720,20),(826,20)
1161	334	281	7	(122,8),(299,18),(535,14),(816,5),(1067,9),(1301,9),(1326,11)
1168	335	150	6	(109,11),(213,14),(296,6),(306,16),(344,16),(367,15)
1171	336	89	5	(43,15),(92,15),(154,8),(224,12),(304,8)
1176	337	258	7	(95,7),(239,19),(452,19),(480,6),(601,9),(606,19),(703,20)
1179	338	292	7	(165,15),(349,18),(602,6),(752,13),(940,17),(1114,9),(1218,7)
1179	339	142	4	(112,12),(192,11),(309,13),(370,6)
1179	340	38	9	(38,17),(54,10),(89,5),(123,12),(157,11),(172,16),(174,9),(211,17),(225,8)
1186	341	21	3	(6,13),(26,18),(41,20)
1191	342	69	10	(29,19),(69,13),(109,6),(159,12),(224,11),(257,12),(310,10),(323,5),(389,18),(397,13)
1191	343	284	6	(20,16),(304,6),(541,11),(574,15),(708,8),(759,16)
1198	344	163	0	
1198	345	283	6	(118,20),(297,17),(339,11),(365,9),(498,12),(780,13)
1201	346	16	1	(2,14)
1205	347	19	9	(12,10),(16,14),(19,18),(36,14),(40,16),(41,16),(54,16),(71,17),(76,17)
1210	348	160	6	(140,14),(294,5),(388,12),(532,10),(601,19),(730,6)
1213	349	109	3	(87,7),(156,14),(201,19)
1218	350	188	0	
1220	351	80	8	(64,5),(76,19),(111,17),(147,15),(191,7),(269,8),(346,15),(388,9)
1220	352	58	5	(47,12),(56,5),(57,5),(98,19),(127,12)
1225	353	12	2	(1,9),(4,12)
1230	354	136	3	(73,14),(171,15),(266,8)
1234	355	67	7	(37,7),(97,20),(142,7),(165,18),(181,10),(191,18),(225,6)
1234	356	291	1	(65,6)
1239	357	82	6	(40,13),(113,16),(139,14),(184,16),(236,7),(249,5)
1244	358	216	6	(105,15),(112,18),(208,17),(250,8),(329,5),(478,16)
1245	359	225	5	(115,11),(235,7),(245,16),(250,18),(300,15)
1250	360	120	9	(61,17),(63,11),(156,5),(253,20),(330,13),(333,11),(338,5),(397,7),(462,20)
1255	361	56	6	(35,11),(78,10),(91,6),(104,17),(119,18),(152,16)
1256	362	214	6	(3,10),(47,8),(246,17),(350,14),(527,11),(636,13)
1257	363	298	1	(199,16)
1258	364	209	4	(55,11),(163,12),(265,5),(462,9)
1263	365	238	1	(217,17)
1267	366	14	0	
1267	367	63	8	(13,6),(15,19),(42,5),(52,19),(55,14),(94,19),(118,15),(120,20)
1267	368	205	2	(147,10),(174,7)
1270	369	200	7	(33,8),(179,14),(277,5),(356,10),(515,14),(700,10),(702,14)
1277	370	178	9	(167,20),(257,5),(297,5),(416,17),(511,19),(601,9),(656,8),(714,9),(733,6)
1279	371	261	4	(199,11),(229,8),(433,16),(485,15)
1279	372	213	7	(34,12),(110,19),(240,8),(304,11),(471,6),(597,20),(787,10)
1279	373	23	4	(17,14),(21,7),(31,17),(45,18)
1286	374	166	5	(115,6),(198,8),(305,12),(449,10),(450,19)
1287	375	137	7	(51,18),(73,5),(149,7),(205,7),(244,9),(288,18),(384,5)
1291	376	65	4	(53,13),(68,11),(73,10),(118,7)
1293	377	74	8	(20,18),(59,12),(92,19),(144,9),(185,15),(192,17),(216,17),(234,17)
1293	378	112	2	(103,11),(128,19)
1293	379	117	3	(20,12),(92,10),(182,18)
1299	380	288	4	(271,8),(448,10),(653,18),(661,13)
1300	381	161	6	(55,17),(58,11),(144,16),(286,13),(335,17),(401,20)
1305	382	224	10	(223,12),(258,20),(467,16),(489,5),(669,17),(708,15),(722,15),(916,12),(1001,17),(1063,13)
1308	383	230	5	(177,15),(259,5),(414,14),(573,11),(774,17)
1309	384	175	10	(107,16),(228,6),(358,13),(526,9),(547,20),(609,7),(695,11),(840,5),(951,13),(990,5)
1315	385	120	1	(114,20)
1317	386	32	10	(0,6),(8,16),(17,10),(49,5),(56,9),(87,6),(89,16),(121,13),(145,7),(166,18)
1320	387	257	1	(172,7)
1324	388	84	0	
1327	389	114	3	(112,10),(176,19),(273,19)
1332	390	55	6	(47,11),(58,6),(71,16),(105,20),(148,11),(202,10)
1334	391	183	9	(88,8),(129,17),(218,12),(280,19),(393,16),(418,20),(523,19),(560,8),(699,19)
1341	392	174	5	(17,18),(165,8),(282,15),(414,8),(481,8)
1345	393	63	8	(53,17),(107,20),(133,19),(168,15),(172,14),(210,7),(245,8),(295,12)
1349	394	255	5	(103,20),(207,13),(416,9),(511,8),(637,18)
1353	395	45	2	(39,14),(66,7)
1360	396	44	10	(19,5),(33,15),(73,11),(113,7),(149,15),(168,9),(210,14),(222,17),(240,17),(274,7)
1366	397	156	1	(67,17)
1371	398	42	10	(32,12),(71,15),(73,7),(115,20),(138,16),(171,7),(181,13),(181,5),(181,15),(205,9)
1378	399	168	2	(19,13),(143,17)
1380	400	181	10	(66,9),(112,11),(177,15),(340,13),(520,15),(557,10),(574,16),(577,8),(721,9),(734,18)
40	312
94	177
210	306
340	73
429	274
503	252
511	232
603	344
621	65
643	333
716	315
796	161
899	265
972	89
1027	194
1063	307
1088	116
1177	151
1225	126
1240	198
1298	24
1326	360
