172	44	263	6	(126,11),(262,17),(352,9),(546,16),(579,16),(638,15)
175	45	276	5	(259,18),(401,17),(457,18),(623,10),(743,10)
181	46	75	3	(28,20),(69,10),(76,12)
188	47	192	2	(49,14),(115,19)
194	48	30	9	(8,17),(19,18),(44,13),(44,16),(46,18),(59,8),(89,11),(109,13),(138,19)
199	49	176	6	(21,16),(71,18),(101,16),(204,20),(355,7),(467,16)
204	50	100	9	(24,5),(110,13),(179,11),(258,10),(326,20),(370,16),(417,10),(491,12),(547,20)
210	51	115	2	(100,5),(118,6)
211	52	240	7	(174,16),(390,10),(436,9),(611,10),(639,10),(800,7),(871,5)
216	53	89	2	(17,17),(34,15)
219	54	188	4	(144,5),(292,17),(335,19),(470,15)
226	55	211	0	
227	56	107	6	(8,15),(91,12),(132,13),(160,9),(264,16),(341,7)
234	57	288	7	(209,8),(486,15),(702,13),(904,18),(1056,16),(1281,7),(1293,11)
235	58	164	0	
242	59	221	3	(143,17),(243,15),(364,20)
248	60	214	6	(82,9),(190,9),(205,17),(404,9),(499,14),(700,9)
248	61	134	2	(122,8),(222,9)
255	62	167	3	(48,8),(198,6),(240,6)
259	63	198	0	
259	64	281	10	(236,17),(245,20),(454,18),(685,14),(920,18),(1067,20),(1219,9),(1318,18),(1557,6),(1692,7)
259	65	242	1	(65,18)
264	66	215	9	(110,5),(265,12),(459,9),(670,5),(693,10),(802,13),(866,14),(1080,17),(1121,10)
266	67	261	3	(177,9),(325,20),(526,5)
272	68	89	7	(2,9),(6,18),(15,5),(50,18),(101,8),(131,8),(162,9)
272	69	64	0	
275	70	230	4	(205,7),(342,12),(442,12),(664,6)
282	71	55	0	
286	72	17	4	(16,18),(25,14),(37,8),(49,9)
288	73	108	10	(106,8),(127,5),(176,19),(268,14),(317,8),(375,7),(397,14),(494,15),(556,17),(643,7)
293	74	271	1	(72,10)
298	75	61	1	(18,17)
299	76	217	9	(206,19),(395,8),(401,12),(471,20),(574,20),(696,5),(814,14),(959,16),(1064,18)
304	77	195	6	(38,5),(192,15),(225,17),(338,5),(524,12),(659,15)
309	78	252	6	(42,16),(156,11),(388,7),(393,15),(421,9),(462,13)
311	79	182	10	(87,14),(181,9),(197,14),(371,5),(409,6),(558,9),(616,7),(657,7),(820,18),(836,6)
312	80	149	9	(106,15),(145,11),(224,7),(311,9),(433,17),(496,14),(580,16),(664,11),(677,7)
314	81	153	9	(69,18),(113,17),(227,20),(357,6),(466,19),(552,8),(618,19),(678,13),(714,13)
319	82	214	1	(44,16)
319	83	75	0	
319	84	244	3	(166,20),(249,16),(276,10)
324	85	216	3	(98,8),(301,10),(415,8)
327	86	281	9	(189,11),(213,13),(227,16),(470,11),(672,15),(726,6),(733,9),(884,7),(1082,14)
333	87	203	4	(168,13),(198,17),(255,18),(339,20)
335	88	20	8	(1,13),(2,20),(14,15),(32,13),(33,16),(44,11),(62,7),(68,9)
339	89	293	6	(122,6),(249,17),(313,11),(340,16),(574,8),(667,20)
339	90	164	6	(15,14),(162,14),(209,6),(259,12),(318,7),(451,13)
346	91	126	1	(54,9)
351	92	86	4	(65,18),(72,16),(89,13),(118,13)
355	93	253	5	(98,14),(181,6),(341,20),(450,15),(579,13)
360	94	91	6	(90,12),(174,12),(203,13),(274,13),(342,9),(417,9)
366	95	130	10	(42,7),(108,10),(232,15),(309,12),(405,13),(531,20),(566,14),(653,18),(708,13),(745,6)
369	96	238	3	(177,8),(190,20),(322,15)
374	97	141	4	(77,19),(193,11),(204,14),(306,17)
375	98	84	8	(9,10),(73,19),(91,13),(135,9),(198,15),(261,10),(311,13),(374,18)
382	99	166	4	(136,6),(259,14),(391,6),(532,18)
386	100	299	5	(90,15),(170,19),(179,8),(372,5),(504,14)
391	101	248	0	
394	102	150	1	(7,11)
398	103	126	2	(32,20),(137,11)
404	104	250	8	(31,9),(31,14),(196,15),(401,17),(468,16),(475,15),(515,16),(740,18)
408	105	88	9	(30,11),(81,6),(155,15),(190,20),(211,12),(226,17),(246,15),(259,20),(345,20)
411	106	116	10	(52,12),(130,9),(140,17),(205,12),(261,11),(285,19),(292,5),(381,18),(427,8),(499,20)
417	107	246	4	(193,12),(260,7),(412,19),(531,11)
423	108	25	0	
425	109	214	7	(24,10),(124,14),(181,15),(305,19),(322,11),(363,8),(526,15)
430	110	173	4	(1,9),(34,6),(196,17),(199,12)
436	111	241	9	(63,5),(248,11),(482,9),(608,9),(827,17),(883,19),(903,10),(990,6),(1069,7)
440	112	72	4	(50,14),(107,12),(153,5),(205,5)
441	113	261	5	(173,9),(378,7),(461,14),(469,15),(659,11)
445	114	92	6	(41,18),(98,16),(115,12),(167,16),(254,19),(270,7)
448	115	277	8	(94,6),(331,6),(377,8),(394,10),(567,17),(772,17),(791,13),(913,7)
450	116	251	7	(170,7),(371,15),(526,15),(589,20),(602,19),(784,8),(827,7)
452	117	52	10	(35,8),(76,11),(115,11),(154,15),(200,18),(205,14),(236,12),(283,13),(286,8),(288,18)
453	118	147	9	(21,19),(115,5),(128,7),(236,15),(252,17),(347,6),(467,10),(529,7),(531,17)
454	119	36	10	(27,10),(32,16),(44,13),(67,9),(97,18),(113,20),(148,9),(153,10),(185,10),(220,6)
455	120	158	10	(0,13),(127,5),(127,12),(170,12),(315,14),(472,15),(602,17),(649,20),(724,18),(772,10)
460	121	74	7	(24,9),(50,5),(102,13),(136,8),(151,14),(186,9),(225,10)
465	122	203	8	(19,20),(66,5),(181,14),(278,18),(461,12),(643,15),(679,18),(729,13)
471	123	142	9	(19,20),(161,7),(268,16),(389,15),(450,15),(525,18),(567,5),(699,11),(813,19)
471	124	115	9	(80,8),(154,7),(259,18),(299,13),(307,20),(307,18),(393,12),(423,9),(494,13)
476	125	51	10	(45,19),(49,6),(50,13),(75,17),(87,5),(101,13),(136,15),(150,13),(190,9),(217,10)
476	126	78	8	(12,10),(20,9),(32,20),(88,20),(163,6),(185,7),(213,8),(241,7)
483	127	29	1	(17,16)
490	128	220	0	
490	129	189	2	(78,12),(102,20)
495	130	213	5	(21,9),(192,9),(355,16),(521,6),(666,14)
496	131	279	6	(159,15),(189,6),(202,15),(256,11),(417,18),(576,14)
499	132	155	1	(74,9)
505	133	186	10	(143,15),(297,7),(465,14),(571,15),(723,6),(868,11),(1030,19),(1060,9),(1133,12),(1308,16)
510	134	194	0	
516	135	260	5	(12,20),(227,6),(284,16),(320,20),(531,19)
516	136	126	2	(2,18),(109,13)
519	137	50	8	(15,19),(51,19),(96,13),(132,17),(179,8),(205,15),(221,20),(260,5)
524	138	182	1	(34,16)
525	139	70	3	(63,13),(67,8),(120,17)
527	140	279	9	(246,13),(363,6),(615,8),(767,15),(1027,12),(1189,13),(1278,16),(1409,9),(1684,6)
528	141	169	3	(62,12),(199,7),(234,19)
530	142	254	10	(26,19),(150,19),(370,12),(402,14),(419,14),(496,17),(590,20),(690,10),(911,14),(934,19)
534	143	67	6	(16,13),(42,8),(99,13),(143,20),(202,10),(240,12)
541	144	300	0	
542	145	254	0	
542	146	244	4	(179,13),(217,6),(415,7),(624,12)
548	147	246	4	(196,12),(249,12),(356,19),(589,10)
548	148	207	8	(97,11),(166,19),(350,9),(512,8),(622,14),(820,7),(978,20),(1138,16)
554	149	283	9	(169,17),(217,12),(411,9),(531,18),(667,12),(921,6),(985,8),(1058,12),(1148,8)
557	150	260	0	
563	151	130	2	(68,8),(182,16)
570	152	17	0	
571	153	147	7	(101,14),(236,13),(381,9),(409,18),(546,6),(684,8),(778,12)
572	154	46	0	
574	155	65	2	(61,16),(85,14)
575	156	209	9	(176,17),(185,19),(307,17),(516,10),(699,15),(871,14),(952,7),(1152,18),(1344,20)
577	157	108	7	(36,10),(90,8),(147,18),(171,6),(272,6),(298,20),(315,6)
578	158	12	5	(10,14),(10,7),(16,19),(20,10),(29,7)
585	159	253	1	(59,5)
592	160	26	0	
599	161	127	10	(6,15),(107,19),(205,20),(276,7),(333,9),(448,6),(467,16),(535,19),(549,19),(633,14)
601	162	136	9	(19,19),(60,19),(171,18),(243,9),(267,7),(305,13),(382,20),(438,12),(570,20)
603	163	281	8	(156,6),(423,18),(511,14),(658,20),(811,10),(843,10),(1024,19),(1193,11)
609	164	202	3	(138,7),(194,18),(351,15)
610	165	84	10	(2,11),(48,17),(94,8),(104,12),(157,19),(172,11),(208,8),(265,8),(297,12),(301,11)
610	166	123	10	(10,15),(115,7),(155,18),(274,10),(332,18),(417,12),(540,10),(581,8),(634,17),(654,12)
613	167	62	3	(50,14),(68,6),(88,6)
618	168	202	1	(137,18)
620	169	247	3	(222,10),(390,12),(456,12)
623	170	108	2	(72,18),(83,6)
626	171	173	3	(22,17),(90,20),(184,9)
632	172	269	8	(9,11),(172,12),(319,9),(389,13),(482,9),(559,16),(774,6),(919,8)
635	173	196	5	(173,20),(217,19),(273,14),(344,7),(513,5)
641	174	98	4	(34,17),(55,13),(99,6),(104,11)
646	175	260	7	(137,8),(172,7),(272,7),(379,11),(627,18),(678,17),(728,9)
652	176	28	2	(8,5),(14,6)
653	177	171	2	(127,8),(180,11)
658	178	46	3	(28,17),(42,7),(84,11)
664	179	74	7	(65,13),(119,10),(128,15),(168,5),(210,18),(251,15),(297,16)
666	180	197	3	(10,9),(97,9),(225,10)
667	181	69	0	
669	182	38	4	(29,19),(50,7),(75,10),(106,8)
672	183	224	7	(15,10),(62,7),(156,16),(375,9),(513,17),(709,20),(834,16)
675	184	179	9	(86,15),(232,11),(386,9),(466,10),(591,19),(709,11),(780,8),(790,11),(856,5)
677	185	11	7	(9,11),(15,12),(20,14),(28,16),(34,20),(44,17),(49,19)
684	186	50	0	
685	187	261	3	(207,14),(210,18),(324,16)
686	188	217	8	(133,14),(287,18),(433,6),(447,12),(570,10),(654,13),(838,5),(869,20)
686	189	203	9	(2,12),(146,11),(341,19),(404,5),(434,11),(570,14),(654,7),(692,18),(823,20)
689	190	293	0	
693	191	37	0	
697	192	171	9	(151,8),(221,6),(294,10),(360,15),(526,15),(636,15),(746,20),(792,12),(810,19)
702	193	198	2	(43,13),(190,13)
707	194	190	4	(136,14),(309,16),(369,14),(376,17)
711	195	17	10	(14,5),(31,15),(39,11),(47,6),(61,18),(69,19),(69,8),(73,18),(90,7),(96,6)
712	196	83	6	(28,13),(36,6),(62,10),(110,11),(133,14),(164,9)
719	197	297	4	(215,8),(341,14),(464,11),(570,20)
722	198	232	2	(189,18),(260,19)
728	199	273	7	(13,16),(47,5),(270,19),(342,18),(479,12),(715,7),(782,12)
731	200	230	0	
732	201	189	0	
739	202	296	8	(164,7),(342,6),(603,5),(872,12),(1114,12),(1286,14),(1318,11),(1365,9)
746	203	214	5	(112,19),(311,20),(343,10),(355,16),(381,9)
749	204	237	10	(0,14),(68,5),(249,18),(383,10),(436,6),(480,10),(508,20),(624,9),(719,15),(934,13)
751	205	226	6	(115,9),(240,10),(405,17),(515,20),(531,14),(752,7)
758	206	34	4	(8,20),(35,8),(65,13),(72,15)
758	207	161	7	(93,13),(194,15),(285,19),(292,10),(421,12),(479,16),(630,12)
765	208	19	10	(1,17),(5,17),(16,12),(17,6),(34,6),(44,7),(45,14),(52,18),(64,14),(66,12)
772	209	254	7	(87,5),(288,13),(464,10),(681,17),(866,14),(1107,6),(1328,17)
774	210	166	0	
781	211	97	10	(0,18),(61,13),(74,17),(169,12),(187,16),(253,13),(300,11),(321,16),(354,16),(414,13)
781	212	16	2	(10,9),(17,16)
786	213	94	6	(60,7),(115,12),(125,14),(177,16),(246,8),(310,18)
792	214	247	3	(41,13),(111,6),(208,14)
797	215	224	3	(142,13),(157,9),(358,5)
799	216	248	10	(17,20),(160,16),(173,13),(304,18),(497,7),(599,11),(710,8),(841,9),(1071,18),(1236,16)
801	217	263	8	(15,12),(272,15),(436,9),(499,7),(759,14),(808,7),(832,12),(890,15)
802	218	183	1	(157,15)
803	219	119	0	
803	220	292	10	(6,18),(283,5),(407,5),(668,20),(670,11),(826,12),(940,16),(1139,13),(1341,15),(1474,12)
803	221	281	9	(15,11),(212,13),(313,7),(573,11),(575,9),(587,12),(673,13),(805,16),(969,16)
804	222	229	1	(224,5)
806	223	160	0	
807	224	204	5	(49,19),(182,14),(317,16),(429,18),(515,9)
807	225	139	4	(34,19),(66,11),(120,8),(152,6)
807	226	160	4	(91,18),(129,10),(257,15),(390,7)
809	227	151	2	(121,15),(239,14)
815	228	179	10	(17,13),(128,8),(281,12),(300,20),(356,17),(468,18),(621,19),(745,13),(922,20),(1020,18)
820	229	269	5	(177,14),(302,8),(447,7),(450,13),(492,10)
823	230	217	1	(211,9)
824	231	300	9	(171,9),(392,7),(498,11),(633,17),(795,14),(971,15),(1234,13),(1378,16),(1466,17)
824	232	221	9	(115,9),(258,7),(414,20),(622,9),(778,9),(948,13),(1059,6),(1168,20),(1339,12)
828	233	167	3	(71,9),(196,16),(309,6)
832	234	293	4	(116,12),(394,18),(520,8),(718,7)
838	235	91	2	(76,13),(136,20)
844	236	89	8	(4,11),(85,13),(89,20),(117,15),(133,15),(221,9),(306,13),(306,5)
844	237	225	3	(72,15),(118,18),(287,10)
844	238	75	9	(57,15),(74,19),(142,5),(148,18),(220,8),(252,17),(297,15),(307,17),(371,13)
849	239	28	2	(8,18),(25,8)
849	240	67	4	(32,15),(84,17),(151,10),(209,11)
853	241	68	10	(44,13),(79,5),(99,20),(157,18),(207,15),(252,11),(301,17),(319,17),(326,13),(369,8)
856	242	95	3	(56,12),(103,10),(120,11)
856	243	168	10	(75,13),(91,8),(117,5),(132,8),(199,13),(320,14),(484,12),(569,15),(631,14),(750,14)
857	244	198	4	(119,6),(217,9),(253,15),(395,18)
862	245	123	1	(87,8)
868	246	167	6	(94,10),(203,19),(322,14),(356,14),(370,16),(430,9)
870	247	213	6	(41,16),(52,19),(127,8),(267,5),(307,11),(328,20)
870	248	277	0	
875	249	115	9	(29,14),(85,11),(190,6),(279,18),(365,15),(401,18),(403,18),(488,16),(597,19)
881	250	218	7	(82,16),(254,14),(324,17),(382,6),(570,5),(647,9),(748,12)
888	251	68	7	(52,17),(76,12),(93,6),(139,12),(170,9),(194,20),(199,6)
891	252	186	1	(35,5)
894	253	153	8	(39,18),(144,16),(257,13),(278,15),(401,11),(440,16),(442,17),(515,10)
897	254	93	6	(49,7),(108,17),(152,11),(173,18),(182,6),(249,7)
898	255	285	5	(40,12),(85,12),(85,15),(107,8),(299,18)
904	256	271	0	
906	257	242	10	(9,17),(210,11),(300,16),(453,15),(458,7),(567,19),(704,15),(879,11),(895,8),(904,17)
913	258	264	9	(233,8),(254,9),(309,19),(568,10),(739,9),(816,12),(819,6),(1000,20),(1105,14)
919	259	145	5	(64,8),(183,11),(326,10),(391,13),(463,8)
920	260	116	1	(21,18)
924	261	13	9	(9,13),(9,17),(12,7),(21,12),(25,13),(32,17),(32,10),(33,6),(34,12)
924	262	256	1	(246,17)
930	263	240	1	(28,15)
933	264	166	8	(155,9),(271,16),(427,8),(569,20),(723,5),(732,18),(786,7),(942,6)
939	265	295	0	
946	266	89	9	(2,20),(41,11),(68,5),(144,11),(168,15),(189,15),(269,6),(291,20),(342,20)
953	267	295	4	(271,7),(540,8),(825,7),(1060,17)
959	268	246	6	(189,10),(401,14),(524,14),(684,20),(815,14),(920,14)
959	269	249	7	(49,17),(146,11),(287,7),(415,10),(422,17),(609,14),(783,6)
959	270	300	7	(240,6),(354,16),(454,13),(606,10),(745,11),(804,7),(1086,8)
966	271	202	8	(13,15),(48,14),(80,15),(223,6),(304,8),(407,5),(471,17),(520,17)
972	272	296	4	(85,10),(140,17),(230,16),(486,12)
972	273	147	1	(123,19)
979	274	178	10	(15,19),(58,13),(72,12),(103,5),(252,18),(272,13),(416,11),(517,7),(555,6),(639,18)
984	275	26	5	(10,12),(16,11),(37,14),(48,20),(65,16)
986	276	203	0	
991	277	119	9	(95,14),(137,17),(147,9),(160,20),(195,20),(217,20),(258,7),(289,15),(348,11)
998	278	76	5	(6,20),(53,7),(89,15),(97,19),(134,11)
1004	279	193	8	(189,17),(258,15),(382,10),(553,15),(645,6),(801,8),(831,13),(905,5)
1009	280	238	0	
1016	281	198	1	(114,15)
1016	282	204	1	(116,5)
1023	283	121	5	(13,13),(61,12),(148,19),(195,14),(225,11)
1029	284	259	4	(107,16),(274,10),(480,18),(669,18)
1035	285	38	5	(18,14),(56,5),(67,12),(69,18),(90,17)
1041	286	210	5	(22,19),(149,6),(156,13),(169,20),(371,5)
1044	287	214	2	(27,17),(199,18)
1051	288	99	5	(53,11),(64,11),(138,14),(233,5),(264,17)
1052	289	104	0	
1058	290	212	5	(53,11),(70,14),(208,18),(260,7),(361,15)
1062	291	194	5	(14,18),(126,20),(178,5),(370,11),(393,5)
1062	292	132	5	(91,7),(116,20),(200,7),(264,5),(328,16)
1069	293	27	6	(27,6),(50,18),(58,5),(63,10),(75,11),(98,18)
1070	294	63	0	
1072	295	83	6	(63,16),(76,15),(108,13),(158,5),(239,8),(291,18)
1072	296	258	3	(137,18),(210,5),(346,12)
1076	297	235	5	(73,15),(275,10),(453,17),(646,12),(787,13)
1079	298	126	1	(66,11)
1079	299	138	3	(138,9),(255,16),(258,16)
1081	300	281	5	(118,18),(343,12),(581,5),(785,11),(808,6)
1081	301	83	7	(68,12),(138,7),(207,18),(261,17),(343,9),(373,18),(439,14)
1085	302	141	5	(129,5),(222,12),(304,16),(433,10),(471,6)
1085	303	175	10	(93,14),(226,19),(371,8),(521,11),(686,10),(813,17),(959,19),(1116,14),(1280,6),(1338,20)
1086	304	293	6	(251,11),(416,17),(598,9),(736,14),(857,20),(866,13)
1086	305	30	6	(25,18),(25,20),(32,10),(44,15),(66,19),(70,8)
1087	306	270	8	(251,6),(426,7),(490,7),(614,17),(775,8),(931,20),(1028,15),(1149,7)
1092	307	169	3	(142,18),(171,17),(173,19)
1099	308	225	3	(52,14),(55,13),(271,20)
1101	309	237	6	(131,13),(246,6),(346,20),(574,5),(683,5),(698,9)
1106	310	12	7	(8,13),(9,6),(17,18),(18,9),(24,19),(25,14),(35,15)
1111	311	10	8	(4,18),(11,14),(20,10),(30,11),(38,16),(47,16),(50,15),(52,17)
1115	312	271	1	(241,8)
1122	313	283	1	(278,20)
1123	314	126	9	(73,5),(138,11),(162,14),(264,5),(281,16),(367,14),(404,12),(425,9),(444,20)
1130	315	53	5	(14,19),(64,20),(106,16),(157,15),(202,10)
1133	316	290	7	(154,15),(259,16),(455,14),(545,15),(676,19),(784,7),(799,17)
1140	317	39	1	(7,6)
1143	318	202	5	(10,14),(173,17),(189,14),(247,19),(398,11)
1147	319	225	2	(25,14),(61,9)
1147	320	70	0	
1154	321	188	6	(180,7),(325,18),(357,8),(438,13),(459,18),(492,16)
1158	322	204	3	(110,20),(160,16),(234,18)
1165	323	226	10	(115,9),(304,12),(431,8),(591,20),(639,9),(703,19),(923,17),(1055,6),(1198,18),(1263,7)
1170	324	213	7	(120,18),(316,9),(427,16),(444,9),(465,18),(527,15),(547,19)
1174	325	23	2	(5,6),(14,16)
1179	326	108	4	(5,10),(36,6),(76,14),(108,5)
1185	327	258	0	
1192	328	113	10	(73,20),(76,17),(176,7),(243,11),(243,5),(305,8),(401,15),(498,12),(581,14),(583,15)
1194	329	40	8	(20,17),(30,13),(52,15),(58,6),(88,6),(107,9),(119,17),(141,19)
1196	330	85	10	(19,8),(20,5),(94,19),(178,15),(206,20),(213,9),(254,11),(266,13),(331,16),(372,20)
1203	331	20	9	(8,5),(14,5),(30,20),(44,10),(51,12),(51,6),(55,10),(62,7),(76,18)
1210	332	152	7	(113,20),(265,20),(352,14),(385,14),(530,16),(542,10),(582,20)
1210	333	296	9	(82,20),(278,20),(499,10),(530,9),(539,16),(586,16),(880,18),(880,14),(1128,17)
1216	334	258	7	(254,5),(339,7),(342,20),(469,11),(668,7),(790,20),(878,6)
1221	335	143	8	(96,11),(164,9),(288,18),(313,14),(320,12),(366,5),(366,9),(391,10)
1226	336	61	6	(9,9),(14,9),(32,6),(91,19),(108,10),(151,11)
1229	337	19	7	(15,7),(25,18),(40,18),(53,6),(66,8),(74,15),(86,19)
1235	338	183	9	(26,6),(125,20),(255,6),(279,12),(413,9),(475,15),(634,19),(679,10),(769,5)
1241	339	236	6	(14,18),(57,13),(91,7),(114,9),(136,18),(243,18)
1243	340	288	8	(33,11),(177,6),(423,20),(535,15),(643,13),(663,10),(706,14),(828,5)
1243	341	140	8	(60,8),(163,9),(183,9),(290,8),(322,8),(384,10),(428,13),(450,13)
1250	342	189	8	(29,16),(215,12),(358,18),(376,6),(414,8),(581,7),(637,17),(768,13)
1257	343	104	3	(3,20),(53,20),(91,8)
1258	344	287	3	(185,20),(192,8),(242,11)
1262	345	99	7	(40,13),(65,6),(122,20),(145,14),(193,11),(223,5),(291,20)
1266	346	30	2	(29,12),(59,6)
1267	347	268	6	(38,19),(59,9),(282,7),(525,5),(781,14),(990,7)
1273	348	235	3	(189,14),(325,15),(352,16)
1280	349	271	4	(88,19),(148,19),(345,15),(412,14)
1283	350	70	8	(45,8),(86,6),(87,20),(131,12),(133,13),(143,8),(196,13),(244,14)
1286	351	91	3	(76,7),(162,7),(218,15)
1286	352	272	1	(146,12)
1289	353	185	3	(139,7),(280,12),(343,13)
1294	354	81	10	(7,20),(50,11),(121,10),(131,6),(182,14),(208,5),(213,7),(214,13),(272,5),(287,12)
1301	355	51	6	(11,9),(35,15),(46,14),(90,13),(99,6),(148,13)
1307	356	106	8	(94,13),(118,8),(131,11),(171,20),(202,9),(283,7),(315,13),(360,19)
1308	357	148	10	(81,10),(97,8),(216,14),(250,14),(388,17),(409,16),(547,18),(558,6),(662,12),(764,13)
1310	358	82	4	(43,6),(111,12),(143,10),(223,16)
1310	359	16	0	
1313	360	256	7	(180,19),(338,20),(577,20),(645,6),(647,10),(736,5),(794,10)
1317	361	179	1	(124,17)
1322	362	122	7	(47,14),(75,5),(108,8),(200,12),(238,6),(328,12),(399,5)
1324	363	216	5	(67,17),(130,11),(298,5),(438,11),(577,9)
1328	364	155	9	(113,11),(166,20),(212,9),(319,9),(419,19),(552,12),(673,12),(792,6),(813,14)
1333	365	102	6	(38,15),(105,13),(127,10),(215,12),(233,16),(242,18)
1335	366	216	8	(173,15),(277,17),(406,17),(428,15),(536,11),(677,14),(796,6),(1004,7)
1340	367	50	1	(50,5)
1341	368	21	6	(2,15),(6,17),(21,12),(30,9),(49,6),(66,10)
1347	369	249	10	(199,19),(357,20),(527,19),(612,8),(778,7),(843,6),(1053,9),(1195,17),(1432,15),(1650,12)
1347	370	264	4	(93,7),(245,13),(382,15),(533,16)
1352	371	184	5	(6,14),(132,12),(303,14),(406,20),(495,13)
1354	372	80	10	(49,9),(95,5),(146,14),(197,17),(262,17),(331,9),(407,5),(419,17),(496,8),(536,5)
1360	373	251	7	(174,13),(214,14),(447,13),(677,10),(862,11),(1000,5),(1102,15)
1361	374	164	1	(116,16)
1361	375	65	9	(43,10),(46,20),(98,9),(144,20),(189,10),(194,9),(215,9),(225,17),(281,9)
1361	376	83	5	(76,16),(104,7),(163,18),(222,20),(302,14)
1365	377	55	2	(4,16),(24,8)
1366	378	55	7	(21,15),(61,6),(90,9),(123,5),(157,20),(177,12),(211,10)
1372	379	28	10	(17,6),(29,12),(51,11),(69,6),(71,20),(81,12),(107,16),(108,10),(120,10),(120,12)
1379	380	288	2	(130,12),(408,20)
1384	381	252	0	
1386	382	92	4	(11,7),(43,20),(61,18),(117,11)
1392	383	228	0	
1398	384	255	1	(22,5)
1405	385	166	8	(62,19),(66,18),(149,14),(314,12),(386,12),(508,13),(518,6),(643,9)
1409	386	177	9	(156,12),(205,18),(223,19),(327,7),(443,20),(608,11),(670,13),(720,20),(844,17)
1414	387	236	2	(130,5),(292,14)
1420	388	227	2	(167,9),(201,7)
1420	389	279	2	(68,14),(136,5)
1422	390	262	10	(23,16),(225,10),(299,12),(356,20),(449,18),(569,7),(788,15),(962,13),(1022,19),(1229,10)
1429	391	73	10	(20,17),(61,20),(99,11),(170,14),(234,13),(268,13),(325,6),(355,5),(363,10),(386,5)
1435	392	26	3	(16,6),(19,20),(25,12)
1435	393	171	8	(76,14),(88,10),(157,16),(290,6),(308,16),(315,11),(425,14),(550,11)
1440	394	173	2	(87,9),(106,14)
1444	395	51	0	
1446	396	89	6	(18,17),(46,20),(125,17),(138,11),(206,14),(209,20)
1449	397	211	2	(59,9),(171,13)
1454	398	105	8	(28,10),(117,14),(156,15),(203,12),(229,18),(284,5),(378,8),(458,8)
1461	399	110	8	(90,18),(139,19),(241,6),(310,16),(356,6),(432,6),(513,15),(593,15)
1461	400	266	0	
1464	401	169	2	(118,13),(274,6)
1466	402	223	5	(202,7),(282,16),(434,5),(583,14),(644,14)
1473	403	22	0	
